path,relative_path,split,label,width,height,aspect_ratio,file_size_bytes,sha256,dhash64,brightness_mean,edge_variance,is_corrupt,error
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_backward\mb20212_jpg.rf.380a38c5fda710b8f14bad712f27e110.jpg,test\leaning_backward\mb20212_jpg.rf.380a38c5fda710b8f14bad712f27e110.jpg,test,leaning_backward,1079,720,1.498611,58331,0fb0d58c504abda33adfdd0e17a103958bd52101d25dc9f9ae78b8e9dd01e349,98ec0d9f56d69b3b,143.4841,251.5234,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_backward\mb20221_jpg.rf.957d88a339622d8fd57ba681ef87461e.jpg,test\leaning_backward\mb20221_jpg.rf.957d88a339622d8fd57ba681ef87461e.jpg,test,leaning_backward,1080,720,1.5,58629,c65b2c10f87f110b27f198e78c36cd24db0679dd227caeb49f6f31b3dd49c836,f7ca4b0f15941623,155.5075,277.632,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_backward\mb20248_jpg.rf.16fb551225d5ac1b086445670486d01c.jpg,test\leaning_backward\mb20248_jpg.rf.16fb551225d5ac1b086445670486d01c.jpg,test,leaning_backward,1080,720,1.5,54746,ed06fad02f96d97cd81b249fd230723a190847a4b40cfd5993994f0034350d58,00ac2d0f5e56973b,156.4201,296.8389,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_backward\mb20250_jpg.rf.483780220fcf60ce8a43c28d75dbb04f.jpg,test\leaning_backward\mb20250_jpg.rf.483780220fcf60ce8a43c28d75dbb04f.jpg,test,leaning_backward,1080,720,1.5,53504,47ff68447f847e61d34d06838126c45997efe1a9d3b61b3dad8be149a522fc9c,00b82d0d5f56973b,155.473,298.3871,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_backward\mb20251_jpg.rf.5898a82c947c8fd8059076475f90c11b.jpg,test\leaning_backward\mb20251_jpg.rf.5898a82c947c8fd8059076475f90c11b.jpg,test,leaning_backward,1080,720,1.5,54081,54f29d74f85722d53183a24b15aea35161dd1bf3fa6334b630e73945d26fb152,00b82d0d5f56973b,156.3756,296.5876,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_backward\mb20266_jpg.rf.ef6426be07024ca479991fb118fbd7f2.jpg,test\leaning_backward\mb20266_jpg.rf.ef6426be07024ca479991fb118fbd7f2.jpg,test,leaning_backward,1079,720,1.498611,57633,b4282ed8350ff0833bb80ac24b941ba27f2af69bf77c821b328a771eda8da7c0,ffe04b4e15151623,156.0159,294.4656,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_backward\mb20281_jpg.rf.1e93f6db2141318aaa20e9bc58adfb24.jpg,test\leaning_backward\mb20281_jpg.rf.1e93f6db2141318aaa20e9bc58adfb24.jpg,test,leaning_backward,1080,720,1.5,80033,e85ee7c2b1a20cd5fb217cd9b8dc87c771d7e0afe5c85ee67859e7431f30b5e7,c9cc8cc4cc95b332,134.7778,374.1956,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_backward\mb20292_jpg.rf.94fdb17c070ed9adfa3bd1c32b3e1868.jpg,test\leaning_backward\mb20292_jpg.rf.94fdb17c070ed9adfa3bd1c32b3e1868.jpg,test,leaning_backward,1079,720,1.498611,64867,9d02200880ea4d6de14d94d10f09ad174e4eb8878c26354ab4b14f861d7c58d4,10206e696965e2d2,92.5753,207.7125,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\2023-11-21-031524_jpg.rf.0a17e7726a30ebc4f93b9a510443399c.jpg,test\leaning_forward\2023-11-21-031524_jpg.rf.0a17e7726a30ebc4f93b9a510443399c.jpg,test,leaning_forward,1080,718,1.504178,69068,3ff1793a96ff5bede29ff60e0c066fd49c52f990d665ca53073c619672adb376,c3cf4bc3e3c39317,147.5925,406.7486,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\2023-11-21-031524_jpg.rf.6d51736ae46cd3ef37dd0f82de885ed0.jpg,test\leaning_forward\2023-11-21-031524_jpg.rf.6d51736ae46cd3ef37dd0f82de885ed0.jpg,test,leaning_forward,1080,719,1.502086,40255,8b758a1cdafa99ca0f41f0f3e3a7a1428a269c8ddd93abb272e124fad9f28935,464e4243c3839313,117.1894,122.3077,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\2023-11-21-031524_jpg.rf.b2f768337139388a70d2e117841b745d.jpg,test\leaning_forward\2023-11-21-031524_jpg.rf.b2f768337139388a70d2e117841b745d.jpg,test,leaning_forward,1080,720,1.5,69761,6d75da880b58ca5ad7b8798d915855884e63b80c15c6f4626fc3a79913106094,c6cecbc3c3839313,119.3978,379.731,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\2023-11-21-031605_jpg.rf.7cf92437e4e406ded9f9e1eb6989d827.jpg,test\leaning_forward\2023-11-21-031605_jpg.rf.7cf92437e4e406ded9f9e1eb6989d827.jpg,test,leaning_forward,1078,720,1.497222,67231,5354d37def229e63061f50b7c2a14b70f678c62312f722fea96224a874ca28c1,c2ce82cbc38b9333,71.6523,342.5987,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\2023-11-21-031605_jpg.rf.9461d31bc9416f19e555bd233447a72c.jpg,test\leaning_forward\2023-11-21-031605_jpg.rf.9461d31bc9416f19e555bd233447a72c.jpg,test,leaning_forward,1080,720,1.5,69046,5b507bacd2896fcec12e9a7cc8ea7fe4fad9b8c540badee789cb48fc9d051b5e,42ce8383c38b9333,147.1624,412.9941,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\2023-11-21-031605_jpg.rf.fd1b1699af29c362ada05a475f1596ef.jpg,test\leaning_forward\2023-11-21-031605_jpg.rf.fd1b1699af29c362ada05a475f1596ef.jpg,test,leaning_forward,1080,720,1.5,44631,62cd48c7e85e62f7bdb8b890d8bca433dbd8728cb1e492cda721411ab857d6fc,c2ce8283c38b9333,118.5036,146.4632,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\2023-11-21-031658_jpg.rf.4dd0b9c792d6d770c81e552e309c763e.jpg,test\leaning_forward\2023-11-21-031658_jpg.rf.4dd0b9c792d6d770c81e552e309c763e.jpg,test,leaning_forward,1080,719,1.502086,71535,ebd6e0416d803034b036e81c561ef365899f61072e00be9f6aa641b88d19cb27,464ac3e383939311,141.2459,453.0362,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\2023-11-21-031658_jpg.rf.b533e101bbb7f123ad2af24b03a1f219.jpg,test\leaning_forward\2023-11-21-031658_jpg.rf.b533e101bbb7f123ad2af24b03a1f219.jpg,test,leaning_forward,1078,720,1.497222,40747,c9c3c8c9fa8cb10f4662522c06db245292a1489dffde8d63788b7747ba9619a3,46cbc3e383939311,113.3684,131.4544,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\2023-11-21-031658_jpg.rf.b864a1bfcf169ab5d90f6d1a4772e1d7.jpg,test\leaning_forward\2023-11-21-031658_jpg.rf.b864a1bfcf169ab5d90f6d1a4772e1d7.jpg,test,leaning_forward,1077,720,1.495833,56363,fc8a5241f1afe75d261957a842234f9052bfc0f881abd334883e42b12be778ab,c7cbc3a383939311,106.0188,242.5356,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0001_jpg.rf.3a51e3da457668774ed8877ada42978d.jpg,test\leaning_forward\extract0001_jpg.rf.3a51e3da457668774ed8877ada42978d.jpg,test,leaning_forward,1080,720,1.5,61729,b7f85f6aa9cc1a22e0a220540123dbaa30b552037cc857397e1de3d8ea8e48fc,adfcbcbcfecfc3b3,131.9307,315.9783,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0001_jpg.rf.cf16824f4a0dac0f1fa84d88d8d7a3f2.jpg,test\leaning_forward\extract0001_jpg.rf.cf16824f4a0dac0f1fa84d88d8d7a3f2.jpg,test,leaning_forward,1080,720,1.5,72384,3f771941bd5a921cd37aad83c4f3b4650935e13be95fb36fdaefa6b7d48726cd,4896a6a206273305,127.4715,457.204,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0001_jpg.rf.d8cb84d7ec7e08f3962f60444148af0c.jpg,test\leaning_forward\extract0001_jpg.rf.d8cb84d7ec7e08f3962f60444148af0c.jpg,test,leaning_forward,1080,720,1.5,62502,bfba2f6601968a9d3b43fdd0d93bb8bf2219de269800df2df867d71e20db26b2,adccd4fceed3d39f,127.6556,333.901,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0001_jpg.rf.de4508f834f5eb2d34699502eb196e84.jpg,test\leaning_forward\extract0001_jpg.rf.de4508f834f5eb2d34699502eb196e84.jpg,test,leaning_forward,1080,720,1.5,74002,27a24a0b0955c8ec33518929b537752175f3cc7d6df5b35a2125df0c73dcd874,26464e4e4e0b052d,153.161,489.4964,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0002_jpg.rf.27bfae47d117b29927efeac2bad2e5fd.jpg,test\leaning_forward\extract0002_jpg.rf.27bfae47d117b29927efeac2bad2e5fd.jpg,test,leaning_forward,1080,720,1.5,62396,6df84c6997dba9b554b1d6f3f7084548d748bbf6c2f8fc7e3ecc16fa2d7d1206,adfcbcbcfecfc3b3,131.7299,321.7037,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0002_jpg.rf.314b9d7a4468f94d36a17e93c398205c.jpg,test\leaning_forward\extract0002_jpg.rf.314b9d7a4468f94d36a17e93c398205c.jpg,test,leaning_forward,1080,720,1.5,61225,bccb521f582a3f831d0d5c0eb1e56055f98e93efc9ec966d4a9206c18d085956,adccf4fceed3d39f,127.8879,317.9449,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0002_jpg.rf.40905c295df08f149afc6986bd41a138.jpg,test\leaning_forward\extract0002_jpg.rf.40905c295df08f149afc6986bd41a138.jpg,test,leaning_forward,1080,720,1.5,72629,f76aa4b24067cfdbd01120faeb5156fe26a34fca474a285a8bc59899946ab455,4896a6a206273305,127.6442,435.9557,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0002_jpg.rf.52356460c40ec336b524baec60e7ae9b.jpg,test\leaning_forward\extract0002_jpg.rf.52356460c40ec336b524baec60e7ae9b.jpg,test,leaning_forward,1080,720,1.5,74112,b4b1e402f1db4ee4da0323017f922f94fa1ecd542e58b6482b823e28feebd952,2646464e4e0b052d,153.3022,475.0235,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0003_jpg.rf.31a7a88936258eaa8e261dd3c5c2027c.jpg,test\leaning_forward\extract0003_jpg.rf.31a7a88936258eaa8e261dd3c5c2027c.jpg,test,leaning_forward,1080,720,1.5,82402,293e0cbe43b0241d7d1d2f366cf777222eb29f66c0e3cafe48037541a56331bc,4896a62206273335,127.5657,555.7759,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0003_jpg.rf.6148914f9d9e2539bce17ce14bcb90a5.jpg,test\leaning_forward\extract0003_jpg.rf.6148914f9d9e2539bce17ce14bcb90a5.jpg,test,leaning_forward,1080,720,1.5,82320,93d89c0fd129947e5d9643e45f3bf84089681f0c7c7397c13f7d345087dcdf43,2646464e4e0b252d,155.5602,620.3416,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0003_jpg.rf.f7c914462723b41bb445b3119be13190.jpg,test\leaning_forward\extract0003_jpg.rf.f7c914462723b41bb445b3119be13190.jpg,test,leaning_forward,1080,720,1.5,67209,541113a06d0626bc545e7d2b228f7df471eecdf29019b6a3e7595893e1a1a3b1,b6e6bea6e6cbcba1,127.2153,355.0346,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0003_jpg.rf.fbd4d9643038a86aea0ef233be985f85.jpg,test\leaning_forward\extract0003_jpg.rf.fbd4d9643038a86aea0ef233be985f85.jpg,test,leaning_forward,1080,720,1.5,70668,eb3cc3c747b0afd9ec833aca004b1cf1ca0f3902a30762abe4fac22c29abb772,adccecbcfedecbb3,134.8473,439.1512,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0004_jpg.rf.06bb150a62d355f261ea080da377586f.jpg,test\leaning_forward\extract0004_jpg.rf.06bb150a62d355f261ea080da377586f.jpg,test,leaning_forward,1080,720,1.5,65378,fe4b45f6965ac7033a8770edde654849f63551b78085108bc7e67686f4958ed4,adeebebceedbdb8b,126.1544,340.5941,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0004_jpg.rf.a1f4d4c42ee54282a00131472462b935.jpg,test\leaning_forward\extract0004_jpg.rf.a1f4d4c42ee54282a00131472462b935.jpg,test,leaning_forward,1080,720,1.5,68156,3921c57eea8caeca7ba08c55b72fbc0d99b21910b1ece5adf4aa26ce47959dd9,26664a4e468f2b25,154.6438,372.757,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0004_jpg.rf.d2f627d5fe44275ac2e8ee569b41f6c7.jpg,test\leaning_forward\extract0004_jpg.rf.d2f627d5fe44275ac2e8ee569b41f6c7.jpg,test,leaning_forward,1080,720,1.5,69775,651cd8ce0ec3a7871fb999062dc48fad351b8d476e927502831c4cf8793c113a,adccecbcfedecba3,136.7761,416.2086,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0004_jpg.rf.f74fba1a6c16e00c45f977b7d3f3717b.jpg,test\leaning_forward\extract0004_jpg.rf.f74fba1a6c16e00c45f977b7d3f3717b.jpg,test,leaning_forward,1080,720,1.5,78815,1014bf57e57adc250a3b4abf97fc87781fd9d5ddc202d7716952c2da4db67990,4896a62306232335,128.0481,491.1293,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0005_jpg.rf.0be6774f1b40031d67ccae251920acdc.jpg,test\leaning_forward\extract0005_jpg.rf.0be6774f1b40031d67ccae251920acdc.jpg,test,leaning_forward,1080,720,1.5,69360,2f67fb086e4b9f0d112698c14bbb4b29fe1ecebd55448403dba8e7905c84523c,adeebebceedb9b8b,127.0468,387.8734,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0005_jpg.rf.280e9d8a1088c1d2518fbbe92bd73a27.jpg,test\leaning_forward\extract0005_jpg.rf.280e9d8a1088c1d2518fbbe92bd73a27.jpg,test,leaning_forward,1080,720,1.5,78958,c79a0b1876c565cd2df70af1aed514280ddb1a0ff77a8a0ac434adeea80d2147,6896a62306262335,129.6522,527.3436,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0005_jpg.rf.d10a8df2f2b7c4f25eb227be37b215bb.jpg,test\leaning_forward\extract0005_jpg.rf.d10a8df2f2b7c4f25eb227be37b215bb.jpg,test,leaning_forward,1080,720,1.5,67554,b3aadd1ce325843b8c98e0de263639df6a077149a58ebf7737f809bd3e8ce3cb,adccecbceedbcbb3,136.1637,399.6639,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0005_jpg.rf.f38224fdc93e8b04bbe8295727e6b919.jpg,test\leaning_forward\extract0005_jpg.rf.f38224fdc93e8b04bbe8295727e6b919.jpg,test,leaning_forward,1080,720,1.5,65532,3e178fa4b432c9edbd7965bec74f5396f8748c7691871f9fcebd7a4654e1d9b0,181c0c2c2e9e3327,153.4138,454.2002,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0006_jpg.rf.701809f374720429cd458c272f5a3f1f.jpg,test\leaning_forward\extract0006_jpg.rf.701809f374720429cd458c272f5a3f1f.jpg,test,leaning_forward,1080,720,1.5,73475,3c7ecc3592eb21623b60448d4520aba6520d418b206b79dc944fbcc9d2217847,adceeeacfedbcba3,132.8106,445.7253,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0006_jpg.rf.973423e411ab2903bf701af0627f809f.jpg,test\leaning_forward\extract0006_jpg.rf.973423e411ab2903bf701af0627f809f.jpg,test,leaning_forward,1080,720,1.5,57611,e38ec3527c311c4684430e6d6729562ebdd808e82b05188e6aac08d659c42c16,61181c2c2c2e3323,165.3653,403.3141,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0006_jpg.rf.ae474a861f5fbb89b90e5c5a4d50a955.jpg,test\leaning_forward\extract0006_jpg.rf.ae474a861f5fbb89b90e5c5a4d50a955.jpg,test,leaning_forward,1080,720,1.5,62795,55c563d70a1af0697bd4adc06c8bb8a7b4771a71955c86acf9b5e6671d1cd720,50b486964626274d,127.8958,287.6789,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0006_jpg.rf.c2bb412b99b67b95f67fd175acb4379a.jpg,test\leaning_forward\extract0006_jpg.rf.c2bb412b99b67b95f67fd175acb4379a.jpg,test,leaning_forward,1080,720,1.5,63374,8eb74da0d398a464dd566be2a0e53711267699de7535e9a3ea69c75a19419999,adccfebceedb9b8b,129.0073,316.0048,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0007_jpg.rf.30e69704582633c287e3eb9041e6e30b.jpg,test\leaning_forward\extract0007_jpg.rf.30e69704582633c287e3eb9041e6e30b.jpg,test,leaning_forward,1080,720,1.5,66807,e74b0dbc9482def87bd2e367571d37920359c9f88b85fdb979a6a2a967b0127c,bdecbebceedbdb8b,129.4965,391.3501,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0007_jpg.rf.31b02e9d2a98c67b4b4917cf2b8f066b.jpg,test\leaning_forward\extract0007_jpg.rf.31b02e9d2a98c67b4b4917cf2b8f066b.jpg,test,leaning_forward,1080,720,1.5,71433,d10a82caaa33ca747869c4c130bea9943485f9d012ba3508fdee526a0a897011,adceceacfedbcba3,131.8932,430.2514,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0007_jpg.rf.497c8dc5f241e1106ae39e2c5ca4b1aa.jpg,test\leaning_forward\extract0007_jpg.rf.497c8dc5f241e1106ae39e2c5ca4b1aa.jpg,test,leaning_forward,1080,720,1.5,75899,cf8e3d4c2e623c192485cee591c16a71a02955a4ec56ee94f2cfb364d357ffa2,21204c8c849c9e13,157.8029,1220.615,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0007_jpg.rf.fc399dd95c6a49fc092b2656c7166e01.jpg,test\leaning_forward\extract0007_jpg.rf.fc399dd95c6a49fc092b2656c7166e01.jpg,test,leaning_forward,1080,720,1.5,63339,2b4151ab4019a01880d26f67e9186e008ea182c9e831b42155d173cc5a0c97d5,bda6b6aceedbcfcb,130.8979,358.3656,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0008_jpg.rf.43cfab8e7dc5d8f0139e575684819daa.jpg,test\leaning_forward\extract0008_jpg.rf.43cfab8e7dc5d8f0139e575684819daa.jpg,test,leaning_forward,1080,720,1.5,68312,700669ce4f58e6285e1dcdc098e1c39b91d4c78e58f6b9cd8955be9e0af0706e,adeceebceedbdb8b,128.8969,408.5923,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0008_jpg.rf.77b9d9514029ea9fe0604d62293bc14c.jpg,test\leaning_forward\extract0008_jpg.rf.77b9d9514029ea9fe0604d62293bc14c.jpg,test,leaning_forward,1080,720,1.5,68995,9d7b1c101b5b0ae66673d607c8116204276e15d54a031ef9ff1f768f559b3efa,adceeebceedbcba3,132.7753,400.9431,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0008_jpg.rf.efd87d3499782cdc652f220627e63405.jpg,test\leaning_forward\extract0008_jpg.rf.efd87d3499782cdc652f220627e63405.jpg,test,leaning_forward,1080,720,1.5,72647,0e3d288fef8869024e260ce58407f74e5117bff3b4bf0194dbd5195fc22bc509,204c5e5c5c4e0f2d,149.6267,465.3586,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0009_jpg.rf.2bf6c5594187df37132b826d743bb883.jpg,test\leaning_forward\extract0009_jpg.rf.2bf6c5594187df37132b826d743bb883.jpg,test,leaning_forward,1080,720,1.5,63364,60bc4abf0f4460fb6fd0b03818eed9457913520315d8bd3b7f4375ce7b2c0563,adccfebcfedb938b,129.2416,334.53,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0009_jpg.rf.92128b89c296f6b081af5e5780a611b3.jpg,test\leaning_forward\extract0009_jpg.rf.92128b89c296f6b081af5e5780a611b3.jpg,test,leaning_forward,1080,720,1.5,53211,a118b204f4f5bd36479f5182dc64875ab6f1a26026b24b6a4beeae728cd94177,6c46564e4ece1f6c,165.1206,169.3725,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0009_jpg.rf.b3262f96ab598b5bb56b4f42055689d3.jpg,test\leaning_forward\extract0009_jpg.rf.b3262f96ab598b5bb56b4f42055689d3.jpg,test,leaning_forward,1080,720,1.5,67813,06b3a1b2edf585ad5e9da8b7ae3924307c2075a24f6807539bda76409f05d82b,aefebcbccedb8fa5,130.5734,349.2314,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0010_jpg.rf.03f47cf91bb5ad3d931964086b3a5b23.jpg,test\leaning_forward\extract0010_jpg.rf.03f47cf91bb5ad3d931964086b3a5b23.jpg,test,leaning_forward,1080,720,1.5,74607,474f76c0f9a32c106cb3f549320a4808f47580c7dd4547388af671dcc44fb92e,6446464e4ece1f2d,159.5974,587.8528,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0010_jpg.rf.3cdac53d59015a6c7b2cbfc89fe3124f.jpg,test\leaning_forward\extract0010_jpg.rf.3cdac53d59015a6c7b2cbfc89fe3124f.jpg,test,leaning_forward,1080,720,1.5,60467,5f131db5fbfd2ac2db6181f85008b9801dec2053883760d9fb25b4505b1f9562,bdecfcbcfedbdb8b,130.142,305.8491,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0010_jpg.rf.8eb1234b63f03997b3afadc6dea09230.jpg,test\leaning_forward\extract0010_jpg.rf.8eb1234b63f03997b3afadc6dea09230.jpg,test,leaning_forward,1080,720,1.5,70028,cab87ad31915d2aee180cc64fcfd402e50d8465fd7504abd30740368568a2cb2,8eeefabcfbdb934d,127.3268,362.5229,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0010_jpg.rf.dd236395eaa9274acd36819ae4a90c8b.jpg,test\leaning_forward\extract0010_jpg.rf.dd236395eaa9274acd36819ae4a90c8b.jpg,test,leaning_forward,1080,720,1.5,62532,0aca69f0c334976fae23e5c88aca2a2fe578212ab10bb42f062a444bc60cf129,bcb6b2a6e6cbc7cf,129.74,348.9064,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0011_jpg.rf.415577b3f8338f6b98e4917a991b30c3.jpg,test\leaning_forward\extract0011_jpg.rf.415577b3f8338f6b98e4917a991b30c3.jpg,test,leaning_forward,1080,720,1.5,61786,dd931ebad5f5dc21dcd73ca330f2caf58c43a4dbd29f27e61d72411467593784,bdecfebcfedb938f,128.2383,309.7793,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0011_jpg.rf.cbc92c344be0106265813e9dfe844641.jpg,test\leaning_forward\extract0011_jpg.rf.cbc92c344be0106265813e9dfe844641.jpg,test,leaning_forward,1080,720,1.5,63799,a3681acf2235a18a3dc092a66007100b796dab70a985e7aa199df82791473261,bcb6b2a6e6cbc7cf,130.0454,371.5706,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0011_jpg.rf.fa96be3dfc83cecb47562006e60b5a86.jpg,test\leaning_forward\extract0011_jpg.rf.fa96be3dfc83cecb47562006e60b5a86.jpg,test,leaning_forward,1080,720,1.5,75868,4210447dc87935ad2cf82001ed76ffef24ee261c687031bed952714af143a324,284c4e4c4cce0f69,166.8857,856.1439,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\test\leaning_forward\extract0012_jpg.rf.2b5e0148990ec4a373ecca6e611ae84d.jpg,test\leaning_forward\extract0012_jpg.rf.2b5e0148990ec4a373ecca6e611ae84d.jpg,test,leaning_forward,1080,720,1.5,62086,fedefcdbd16ed1f5a151cc3073af25569706cd926e1e81f4fd91e7a361edcfc6,bdeebebceedb9b8f,128.0345,322.7336,False,
