split,annotation_id,image_id,image_filename,category_id,category_name,bbox_x,bbox_y,bbox_w,bbox_h,area,bbox_valid,bbox_issue,num_keypoints_defined,num_keypoints_visible,num_keypoints_clearly_visible,keypoints_raw
train,398,398,bad_posture_20241013_222754_png.rf.847dd82db5d401a756d0bcce048ea83a.jpg,1,Bad,146,49,363,425.5,154456.5,True,,4,4,4,"[256.963, 451.061, 2, 298.099, 203.216, 2, 398.653, 146.109, 2, 173.333, 280, 2]"
train,399,399,good_posture_20241021_141630_png.rf.854284226e2e4d012111a9a31f0c0b07.jpg,2,Good,149,113,252.5,461.5,116528.75,True,,4,4,4,"[224.968, 519.589, 2, 220.397, 286.592, 2, 269.151, 196.363, 2, 174.667, 355, 2]"
train,400,400,image_20241007_225757_jpg.rf.7f4da08ca691354b06ca62313ddaf9a3.jpg,1,Bad,58,105,364,448,163072,True,,4,4,4,"[233.748, 499.022, 2, 200.591, 255.755, 2, 284.387, 181.515, 2, 82.667, 319, 2]"
train,401,401,good_posture_20241013_222721_png.rf.86ce085ca542c141df3cc00fd51b62f0.jpg,2,Good,164,5,246.5,502.5,123866.25,True,,4,4,4,"[238.68, 446.492, 2, 232, 170, 2, 278.292, 71.87, 2, 180, 204, 2]"
train,402,402,image_20241008_200913_jpg.rf.8c784481f51810b72c844bc0572f08bb.jpg,1,Bad,65,85,348.5,466,162401,True,,4,4,4,"[211.256, 499.031, 2, 148.79, 240.907, 2, 237.156, 160.957, 2, 82.667, 333, 2]"
train,403,403,bad_posture_20241013_220642_png.rf.8c77797e06bf42d612b3efbfc31be99b.jpg,1,Bad,141,41,360,462,166320,True,,4,4,4,"[273.722, 432.786, 2, 255.439, 181.515, 2, 334.664, 108.418, 2, 165.333, 256, 2]"
train,404,404,image_20241008_202338_jpg.rf.8bbea81c544f57a5d87e782a69b95aa6.jpg,2,Good,42,50,416,470.5,195728,True,,4,4,4,"[162.502, 493.32, 2, 162.502, 220.348, 2, 183.832, 124.408, 2, 109.333, 277, 2]"
train,405,405,good_posture_20241013_225737_png.rf.8c0f09f957e00bf40bda0bb61ce633b3.jpg,2,Good,98,16,336,474,159264,True,,4,4,4,"[180.785, 422.507, 2, 176.214, 183.8, 2, 223.444, 87.86, 2, 116, 280, 2]"
train,406,406,good_posture_20241021_142318_png.rf.8c8b7dc1d00e13f8e3f47d7a615e838f.jpg,2,Good,157,119,234.5,452.5,106111.25,True,,4,4,4,"[246.298, 542.432, 2, 238.68, 296.872, 2, 252.392, 197.505, 2, 201.333, 356, 2]"
train,407,407,image_20241009_135224_jpg.rf.9347e3e6f465d22ec07415e2d23c7d01.jpg,2,Good,92,49,340.5,472,160716,True,,4,4,4,"[223.444, 479.614, 2, 171.643, 205.5, 2, 196.02, 103.85, 2, 145.333, 310, 2]"
train,408,408,bad_posture_20241021_143735_png.rf.928b5ee96f406558dc8346336dd341c3.jpg,1,Bad,118,187,356.5,374.5,133509.25,True,,4,4,4,"[224.968, 533.295, 2, 272.198, 317.43, 2, 346.852, 260.323, 2, 161.333, 368, 2]"
train,409,409,good_posture_20241021_180318_png.rf.8fcae1e5e845a5ef98c375d3e9f956a3.jpg,2,Good,191,103,290,497.5,144275,True,,4,4,4,"[270.675, 549.285, 2, 267.627, 290.019, 2, 301.146, 184.942, 2, 218.667, 351, 2]"
train,410,410,bad_posture_20241021_145211_png.rf.8ff52e566f058c3103bb3bbcc314b289.jpg,1,Bad,104,209,496,394,195424,True,,4,4,4,"[182.499, 539.006, 2, 365.325, 326.567, 2, 467.404, 291.161, 2, 244, 352, 2]"
train,411,411,image_20241008_210224_jpg.rf.90dbedb9732abf7ac91506b6d094d2cd.jpg,1,Bad,37,95,380.5,474,180357,True,,4,4,4,"[211.256, 501.315, 2, 176.214, 262.607, 2, 275.245, 187.226, 2, 77.333, 336, 2]"
train,412,412,image_20241009_143702_jpg.rf.8d37312188e202c0b36067c3776fa086.jpg,1,Bad,79,105,353,414,146142,True,,4,4,4,"[255.439, 469.324, 2, 209.732, 240.896, 2, 313.334, 175.794, 2, 112, 318, 2]"
train,413,413,good_posture_20241013_225721_png.rf.909f3d00f43f47ec1f2cd75a2fcc0c2e.jpg,2,Good,118,5,266.5,486,129519,True,,4,4,4,"[182.308, 422.507, 2, 177.738, 180.373, 2, 232.586, 68.444, 2, 150.667, 224, 2]"
train,414,414,image_20241010_173545_jpg.rf.8c9d2ff1e3c858c97f0fff32ca07dde5.jpg,1,Bad,136,89,371,485.5,180120.5,True,,4,4,4,"[295.051, 479.614, 2, 275.245, 230.627, 2, 362.088, 160.957, 2, 161.333, 295, 2]"
train,415,415,good_posture_20241021_180312_png.rf.8f76e7a4e744eeb16671143f26b51e7f.jpg,2,Good,189,102,289,500,144500,True,,4,4,4,"[270.675, 552.711, 2, 260.01, 301.44, 2, 301.146, 183.8, 2, 221.333, 338, 2]"
train,416,416,bad_posture_20241012_173020_png.rf.8d79b500ec4c19c51b9b7b5a30aecae0.jpg,1,Bad,120,133,366.5,448,164192,True,,4,4,4,"[151.837, 512.736, 2, 304.193, 284.308, 2, 352.947, 210.069, 2, 172, 311, 2]"
train,417,417,image_20241007_214540_jpg.rf.8d780431f2350ebc24db83907fed2779.jpg,1,Bad,37,116,357.5,433.5,154976.25,True,,4,4,4,"[209.662, 497.376, 2, 174.691, 253.47, 2, 270.675, 184.942, 2, 46.667, 344, 2]"
train,418,418,bad_posture_20241013_225803_png.rf.90e4071704885311db2d15cd3b0f28c4.jpg,1,Bad,96,45,335,427,143045,True,,4,4,4,"[217.35, 424.791, 2, 229.539, 188.368, 2, 311.811, 116.413, 2, 134.667, 254, 2]"
train,419,419,bad_posture_20241012_173121_png.rf.8cc4198c1a6e5345fd7f90aee1623be7.jpg,1,Bad,88,125,347,431.5,149730.5,True,,4,4,4,"[173.167, 515.021, 2, 177.738, 268.318, 2, 264.58, 197.505, 2, 106.667, 350, 2]"
train,420,420,good_posture_20241021_141548_png.rf.93d88491c98c64539eb18a672ca602bd.jpg,2,Good,134,104,275.5,468,128934,True,,4,4,4,"[206.685, 524.016, 2, 202.115, 301.298, 2, 220.397, 197.363, 2, 157.333, 344, 2]"
train,421,421,bad_posture_20241021_145555_png.rf.936915797edffea36afe4ec4d2611c62.jpg,1,Bad,113,170,333,431.5,143689.5,True,,4,4,4,"[199.067, 554.996, 2, 228.015, 310.577, 2, 328.57, 255.755, 2, 132, 364, 2]"
train,422,422,bad_posture_20241021_143020_png.rf.9367a38629df1415fdfaf035b30dc30c.jpg,1,Bad,103,191,321.5,390.5,125545.75,True,,4,4,4,"[194.497, 521.873, 2, 220.397, 332.278, 2, 330.093, 255.755, 2, 129.333, 372, 2]"
train,423,423,bad_posture_20241021_142406_png.rf.8f1717b359d80c1269b5277da17e8190.jpg,1,Bad,153,183,374,382,142868,True,,4,4,4,"[240.203, 507.026, 2, 314.858, 316.288, 2, 406.271, 266.034, 2, 197.333, 369, 2]"
train,424,424,bad_posture_20241021_142713_png.rf.93fb445a76b73a44d59993e1f14e4b4d.jpg,1,Bad,147,153,398,429.5,170941,True,,4,4,4,"[266.104, 537.863, 2, 270.675, 319.714, 2, 343.805, 245.475, 2, 176, 360, 2]"
train,425,425,bad_posture_20241021_143139_png.rf.9529c920c84e0db94d20a880c14e2987.jpg,1,Bad,92,175,341.5,418,142747,True,,4,4,4,"[180.975, 533.295, 2, 182.499, 333.42, 2, 255.629, 247.76, 2, 97.333, 382, 2]"
train,426,426,good_posture_20241021_141636_png.rf.940d97c7c5bd1ce3c28d23aa13568763.jpg,2,Good,134,109,338,470,158860,True,,4,4,4,"[224.968, 536.721, 2, 208.209, 301.44, 2, 237.156, 190.653, 2, 164, 390, 2]"
train,427,427,bad_posture_20241021_141436_png.rf.93c725a830ed17c3381e4aaceae353d6.jpg,1,Bad,135,153,306.5,448,137312,True,,4,4,4,"[255.439, 536.721, 2, 267.627, 320.857, 2, 337.711, 248.902, 2, 153.333, 387, 2]"
train,428,428,image_20241008_200801_jpg.rf.9323fb7b0bfb9d85a2b52d2100a08e86.jpg,2,Good,63,67,325,487.5,158437.5,True,,4,4,4,"[191.45, 525.3, 2, 191.45, 226.059, 2, 223.444, 151.82, 2, 136, 290, 2]"
train,429,429,good_posture_20241012_172057_png.rf.8cf09a1c15886ad2d8ab28a0ab3026db.jpg,1,Bad,136,135,304,442.5,134520,True,,4,4,4,"[244.964, 509.31, 2, 240.394, 270.602, 2, 330.283, 213.495, 2, 148, 352, 2]"
train,430,430,good_posture_20241013_222728_png.rf.96eb01cc4f14a64928ac2c7c47df0157.jpg,2,Good,166,9,244.5,483.5,118215.75,True,,4,4,4,"[237.156, 453.345, 2, 235.633, 173.52, 2, 284.387, 78.723, 2, 180, 240, 2]"
train,431,431,bad_posture_20241013_220037_png.rf.9835fc37db994151b55e3851f630b9db.jpg,1,Bad,120,35,344,496.5,170796,True,,4,4,4,"[226.491, 433.929, 2, 209.732, 202.074, 2, 299.622, 117.555, 2, 136, 277, 2]"
train,432,432,good_posture_20241013_225742_png.rf.9887319a4ab3e806cd152ec90be0ae8b.jpg,2,Good,126,0,304.5,465,141592.5,True,,4,4,4,"[212.779, 411.086, 2, 205.162, 163.241, 2, 250.868, 67.301, 2, 156, 275, 2]"
train,433,433,good_posture_20241013_225743_png.rf.94df5776b8bc24155e9d24025cd7dcd8.jpg,2,Good,123,3,315,464,146160,True,,4,4,4,"[203.638, 435.071, 2, 197.544, 175.805, 2, 244.774, 63.875, 2, 154.667, 269, 2]"
train,434,434,good_posture_20241013_222724_png.rf.8f952983e191f904b9dfd08b0fdce4e0.jpg,2,Good,153,5,261,476,124236,True,,4,4,4,"[229.539, 441.923, 2, 231.062, 168.952, 2, 275.245, 76.438, 2, 184, 224, 2]"
train,435,435,good_posture_20241021_144124_png.rf.97ce31bc7e76c2d5ba79338e624810cb.jpg,2,Good,140,103,288,462,133056,True,,4,4,4,"[223.444, 524.158, 2, 214.303, 291.161, 2, 235.633, 197.505, 2, 174.667, 356, 2]"
train,436,436,good_posture_20241012_174351_png.rf.96ab7848341ad28a70bef1ded07aa28d.jpg,2,Good,111,53,348.5,460.5,160484.25,True,,4,4,4,"[189.926, 471.619, 2, 183.832, 219.206, 2, 208.209, 120.982, 2, 133.333, 264, 2]"
train,437,437,bad_posture_20241021_144550_png.rf.9ac4bec871831e02235fa7b4f9905b5e.jpg,1,Bad,115,191,345,391,134895,True,,4,4,4,"[229.539, 532.153, 2, 231.062, 328.852, 2, 357.517, 270.602, 2, 136, 399, 2]"
train,438,438,bad_posture_20241021_143705_png.rf.9ac72a6d98a120402f3eeac7c75acb33.jpg,1,Bad,119,186,326,379.5,123717,True,,4,4,4,"[220.397, 536.721, 2, 266.104, 331.136, 2, 352.947, 262.607, 2, 157.333, 369, 2]"
train,439,439,bad_posture_20241013_222747_png.rf.99f0e8ad63d232855edb266940a98f61.jpg,1,Bad,104,33,325.5,468,152334,True,,4,4,4,"[224.968, 441.923, 2, 209.732, 186.084, 2, 295.051, 116.413, 2, 134.667, 267, 2]"
train,440,440,bad_posture_20241021_141725_png.rf.98af94cf0bc0e1d47018166ebd0c2b1e.jpg,1,Bad,136,139,292,456,133152,True,,4,4,4,"[229.539, 519.589, 2, 208.209, 284.308, 2, 316.381, 222.632, 2, 145.333, 370, 2]"
train,441,441,good_posture_20241012_174321_png.rf.9b8c5ab17e52b9b0576f2e6a3114bf1e.jpg,2,Good,111,64,320,457.5,146400,True,,4,4,4,"[186.879, 465.909, 2, 180.785, 231.77, 2, 199.067, 130.119, 2, 136, 285, 2]"
train,442,442,bad_posture_20241021_144036_png.rf.9a5b608e3a60fe77f594a55763063d91.jpg,1,Bad,118,200,350.5,379,132839.5,True,,4,4,4,"[241.727, 526.442, 2, 260.01, 331.136, 2, 365.135, 275.171, 2, 153.333, 379, 2]"
train,443,443,good_posture_20241021_141713_png.rf.9aa2010af11962bbcbb24beb7d3d3036.jpg,1,Bad,119,130,347,439.5,152506.5,True,,4,4,4,"[255.439, 535.579, 2, 202.115, 295.729, 2, 302.669, 220.348, 2, 138.667, 373, 2]"
train,444,444,good_posture_20241021_141649_png.rf.9b8ef55b31b631f8f70e6df62df84bae.jpg,2,Good,153,112,246,466,114636,True,,4,4,4,"[221.921, 540.148, 2, 221.921, 294.587, 2, 246.298, 196.363, 2, 165.333, 337, 2]"
train,445,445,image_20241007_193153_jpg.rf.9b6f97eadf424763cb1837b9fb155af6.jpg,2,Good,43,52,347,495.5,171938.5,True,,4,4,4,"[151.837, 499.031, 2, 151.837, 226.059, 2, 202.115, 130.119, 2, 82.667, 297, 2]"
train,446,446,image_20241008_210538_jpg.rf.9a90f5af36655da794b76a54b01341c1.jpg,1,Bad,39,86,333,481.5,160339.5,True,,4,4,4,"[185.355, 513.878, 2, 142.696, 246.617, 2, 200.591, 162.099, 2, 60, 332, 2]"
train,447,447,good_posture_20241021_142205_png.rf.9aaa7242582014b4ba40b8b04a0515f0.jpg,2,Good,180,125,219,446.5,97783.5,True,,4,4,4,"[256.963, 534.437, 2, 263.057, 307.151, 2, 293.528, 198.648, 2, 208, 351, 2]"
train,448,448,image_20241009_152252_jpg.rf.9d0242b8961e63682fce304db0d4e2c8.jpg,1,Bad,71,60,401,445.5,178645.5,True,,4,4,4,"[237.156, 468.193, 2, 189.926, 236.338, 2, 241.727, 128.977, 2, 120, 313, 2]"
train,449,449,good_posture_20241013_222728_png.rf.9d58f269b9834e43da282c68a8030068.jpg,2,Good,166,9,244.5,483.5,118215.75,True,,4,4,4,"[237.156, 453.345, 2, 235.633, 173.52, 2, 284.387, 78.723, 2, 180, 240, 2]"
train,450,450,bad_posture_20241012_173243_png.rf.9514d78593da1b63f8217780275a8077.jpg,1,Bad,174,100,351.5,464,163096,True,,4,4,4,"[278.292, 503.599, 2, 292.004, 242.049, 2, 365.135, 180.373, 2, 213.333, 328, 2]"
train,451,451,image_20241007_214540_jpg.rf.a1f83c44d5d1a94827726f6809d9a972.jpg,1,Bad,37,116,357.5,433.5,154976.25,True,,4,4,4,"[209.662, 497.376, 2, 174.691, 253.47, 2, 270.675, 184.942, 2, 46.667, 344, 2]"
train,452,452,good_posture_20241013_222710_png.rf.a0e3b19d5ab3ee04cfead95d3c79d3bd.jpg,2,Good,168,0,249,507,126243,True,,4,4,4,"[255.439, 447.634, 2, 256.963, 163.241, 2, 288.957, 79.865, 2, 202.667, 226, 2]"
train,453,453,bad_posture_20241021_145555_png.rf.9a5ba5f8b4b955e842b48abb50b34540.jpg,1,Bad,113,170,333,431.5,143689.5,True,,4,4,4,"[199.067, 554.996, 2, 228.015, 310.577, 2, 328.57, 255.755, 2, 132, 364, 2]"
train,454,454,image_20241008_200649_jpg.rf.9e6b4dd5b91d05745eb70e64230d7592.jpg,2,Good,86,52,355,494,175370,True,,4,4,4,"[223.444, 510.452, 2, 185.355, 237.48, 2, 211.256, 127.835, 2, 133.333, 323, 2]"
train,455,455,image_20241008_205601_jpg.rf.9e1430db2a6e98fbed4a14888f0eb406.jpg,2,Good,56,23,399.5,545.5,217927.25,True,,4,4,4,"[192.973, 501.315, 2, 186.879, 231.77, 2, 205.162, 125.55, 2, 110.667, 316, 2]"
train,456,456,image_20241007_210150_jpg.rf.a12c9c67ba2ccd79acc31a35aa0b5d96.jpg,2,Good,54,75,378.5,504.5,190953.25,True,,4,4,4,"[160.979, 535.579, 2, 159.455, 224.917, 2, 182.308, 136.972, 2, 94.667, 286, 2]"
train,457,457,image_20241007_222646_jpg.rf.a176c976ce3d11211ac67e44a9cbb0e5.jpg,2,Good,126,62,388.5,509.5,197940.75,True,,4,4,4,"[276.769, 548.143, 2, 255.439, 224.917, 2, 269.151, 130.119, 2, 173.333, 310, 2]"
train,458,458,bad_posture_20241013_215926_png.rf.a1a1505841e8c51aac1eee9856087134.jpg,1,Bad,118,29,330.5,469,155004.5,True,,4,4,4,"[232.586, 446.492, 2, 266.104, 199.79, 2, 333.14, 125.55, 2, 165.333, 244, 2]"
train,459,459,bad_posture_20241012_173020_png.rf.9f087317150b4d7d282c643688138b40.jpg,1,Bad,120,133,366.5,448,164192,True,,4,4,4,"[151.837, 512.736, 2, 304.193, 284.308, 2, 352.947, 210.069, 2, 172, 311, 2]"
train,460,460,bad_posture_20241021_142555_png.rf.9c8b62b77387faa9882f3e2cc7944ce3.jpg,1,Bad,166,209,374,379.5,141933,True,,4,4,4,"[237.156, 523.016, 2, 325.523, 332.278, 2, 439.789, 285.45, 2, 206.667, 362, 2]"
train,461,461,good_posture_20241021_141542_png.rf.a23c5c4d5569be20ab94a15e481b928e.jpg,2,Good,147,105,262.5,480,126000,True,,4,4,4,"[226.491, 524.158, 2, 217.35, 294.587, 2, 253.915, 192.937, 2, 172, 355, 2]"
train,462,462,image_20241009_224235_jpg.rf.a3000c49ad1e06daab36ff2daaccea2e.jpg,1,Bad,137,49,343.5,454.5,156120.75,True,,4,4,4,"[298.099, 448.776, 2, 255.439, 205.5, 2, 311.811, 136.972, 2, 162.667, 276, 2]"
train,463,463,image_20241008_200649_jpg.rf.a2d59a3f094447ce23872df0097d6b3b.jpg,2,Good,86,52,355,494,175370,True,,4,4,4,"[223.444, 510.452, 2, 185.355, 237.48, 2, 211.256, 127.835, 2, 133.333, 323, 2]"
train,464,464,image_20241007_195632_jpg.rf.a24a2d49268a653c6d4b22aa5aada499.jpg,1,Bad,71,109,349,437,152513,True,,4,4,4,"[217.35, 499.031, 2, 183.832, 264.892, 2, 243.251, 171.236, 2, 100, 320, 2]"
train,465,465,bad_posture_20241013_222754_png.rf.a50ea15a5154d867e1996043910f090f.jpg,1,Bad,146,49,363,425.5,154456.5,True,,4,4,4,"[256.963, 451.061, 2, 298.099, 203.216, 2, 398.653, 146.109, 2, 173.333, 280, 2]"
train,466,466,bad_posture_20241012_172107_png.rf.a79ddce07fa48982c5a016108152febb.jpg,1,Bad,144,143,368,407.5,149960,True,,4,4,4,"[244.774, 505.884, 2, 247.821, 264.892, 2, 317.905, 210.069, 2, 157.333, 321, 2]"
train,467,467,image_20241007_222646_jpg.rf.a72df40e3c45cae57eb1e7076b1e841f.jpg,2,Good,126,62,388.5,509.5,197940.75,True,,4,4,4,"[276.769, 548.143, 2, 255.439, 224.917, 2, 269.151, 130.119, 2, 173.333, 310, 2]"
train,468,468,good_posture_20241021_180312_png.rf.a893536a353e2c9f6b08e833fb0d5677.jpg,2,Good,189,102,289,500,144500,True,,4,4,4,"[270.675, 552.711, 2, 260.01, 301.44, 2, 301.146, 183.8, 2, 221.333, 338, 2]"
train,469,469,good_posture_20241021_141624_png.rf.a53e51e739d1fe721c858d334a9906bb.jpg,2,Good,136,112,270.5,462,124971,True,,4,4,4,"[220.397, 531.868, 2, 203.638, 278.313, 2, 231.062, 193.795, 2, 169.333, 335, 2]"
train,470,470,good_posture_20241013_225741_png.rf.a69f8700aebefc4893551646084d3814.jpg,2,Good,122,3,284.5,463,131723.5,True,,4,4,4,"[208.209, 408.801, 2, 206.685, 159.815, 2, 249.345, 62.733, 2, 156, 213, 2]"
train,471,471,bad_posture_20241021_142418_png.rf.ab00940f4ea6f60537aba85322730ecb.jpg,1,Bad,155,204,370.5,368.5,136529.25,True,,4,4,4,"[217.35, 541.29, 2, 327.046, 310.577, 2, 419.983, 279.74, 2, 208, 369, 2]"
train,472,472,bad_posture_20241021_143641_png.rf.a8941ee26f1e13a679c8adead79bb323.jpg,1,Bad,120,182,316.5,418,132297,True,,4,4,4,"[240.203, 537.863, 2, 288.957, 324.283, 2, 345.329, 255.755, 2, 168, 352, 2]"
train,473,473,good_posture_20241021_141542_png.rf.a6f95c5f9fc9c09ec5d68f72ad3b7b86.jpg,2,Good,147,105,262.5,480,126000,True,,4,4,4,"[226.491, 524.158, 2, 217.35, 294.587, 2, 253.915, 192.937, 2, 172, 355, 2]"
train,474,474,bad_posture_20241021_145335_png.rf.aadd597d1b2b7e920dab866370d4f8cf.jpg,1,Bad,143,186,321.5,402,129243,True,,4,4,4,"[215.827, 551.569, 2, 288.957, 314.004, 2, 372.753, 260.323, 2, 172, 372, 2]"
train,475,475,good_posture_20241021_141335_png.rf.a81dc77a07c0966d51bf41ecf229425a.jpg,2,Good,134,102,268,485.5,130114,True,,4,4,4,"[228.015, 525.3, 2, 214.303, 299.156, 2, 247.821, 199.79, 2, 158.667, 349, 2]"
train,476,476,bad_posture_20241021_142022_png.rf.a4bc63b1587abeffae3cbba632a599f9.jpg,1,Bad,122,119,343.5,461.5,158525.25,True,,4,4,4,"[235.633, 541.29, 2, 214.303, 292.303, 2, 313.334, 216.922, 2, 152, 384, 2]"
train,477,477,bad_posture_20241021_141406_png.rf.a8db8e2abe0e70f840b1da8e45ba6aa5.jpg,1,Bad,109,130,313.5,450,141075,True,,4,4,4,"[237.156, 540.148, 2, 194.497, 285.45, 2, 284.387, 219.206, 2, 140, 358, 2]"
train,478,478,image_20241007_210150_jpg.rf.a9c93b3915bb9a04f30dec09b051e79e.jpg,2,Good,54,75,378.5,504.5,190953.25,True,,4,4,4,"[160.979, 535.579, 2, 159.455, 224.917, 2, 182.308, 136.972, 2, 94.667, 286, 2]"
train,479,479,good_posture_20241021_141548_png.rf.a972d9d11869fd5a0b45643a00b53dae.jpg,2,Good,134,104,275.5,468,128934,True,,4,4,4,"[206.685, 524.016, 2, 202.115, 301.298, 2, 220.397, 197.363, 2, 157.333, 344, 2]"
train,480,480,bad_posture_20241021_143641_png.rf.a94810840302b3f19ec114826a7f7472.jpg,1,Bad,120,182,316.5,418,132297,True,,4,4,4,"[240.203, 537.863, 2, 288.957, 324.283, 2, 345.329, 255.755, 2, 168, 352, 2]"
train,481,481,good_posture_20241021_141624_png.rf.a7d5937ee7191318d69b5ae2d82b77d8.jpg,2,Good,136,112,270.5,462,124971,True,,4,4,4,"[220.397, 531.868, 2, 203.638, 278.313, 2, 231.062, 193.795, 2, 169.333, 335, 2]"
train,482,482,bad_posture_20241013_220309_png.rf.a6c64954914caacad5047d05941d018d.jpg,1,Bad,145,43,384.5,473,181868.5,True,,4,4,4,"[284.387, 433.929, 2, 279.816, 200.932, 2, 337.711, 122.124, 2, 168, 256, 2]"
train,483,483,good_posture_20241013_225738_png.rf.ac158a0554f2be5d2e167894b04b1633.jpg,2,Good,117,6,311,452,140572,True,,4,4,4,"[189.926, 429.36, 2, 196.02, 167.81, 2, 231.062, 67.301, 2, 136, 211, 2]"
train,484,484,image_20241009_225822_jpg.rf.9c5084f5a453bb8f46f3503a6de6db60.jpg,1,Bad,85,45,360,450,162000,True,,4,4,4,"[249.333, 443, 2, 191.45, 214.637, 2, 243.251, 122.124, 2, 112, 270, 2]"
train,485,485,bad_posture_20241021_141448_png.rf.a8b32782ad7871e5db7fae46571dd32e.jpg,1,Bad,111,139,344,443.5,152564,True,,4,4,4,"[231.062, 542.432, 2, 260.01, 320.857, 2, 328.57, 234.054, 2, 156, 381, 2]"
train,486,486,image_20241007_220813_jpg.rf.aca8104a756549a3752bcc2c8ed250f6.jpg,1,Bad,71,112,355.5,453.5,161219.25,True,,4,4,4,"[247.821, 532.153, 2, 218.874, 262.607, 2, 317.905, 182.658, 2, 118.667, 342, 2]"
train,487,487,good_posture_20241013_222655_png.rf.a4d29e82da2c880dd6cbdd2a561f72ee.jpg,1,Bad,126,57,331,416.5,137861.5,True,,4,4,4,"[253.915, 429.36, 2, 218.874, 203.216, 2, 317.905, 131.261, 2, 142.667, 282, 2]"
train,488,488,image_20241007_195632_jpg.rf.acf91e79bb69930057b4cc0572ca5ce1.jpg,1,Bad,71,109,349,437,152513,True,,4,4,4,"[217.35, 499.031, 2, 183.832, 264.892, 2, 243.251, 171.236, 2, 100, 320, 2]"
train,489,489,bad_posture_20241021_145134_png.rf.ad24bf3c5bfb5390fce524578666ea24.jpg,1,Bad,119,163,451,439.5,198214.5,True,,4,4,4,"[208.209, 547, 2, 384.941, 316.288, 2, 467.213, 260.323, 2, 253.333, 351, 2]"
train,490,490,bad_posture_20241021_143936_png.rf.b50ed89046f9e9ddfa1a8d5c8e128c14.jpg,1,Bad,117,193,318.5,399.5,127240.75,True,,4,4,4,"[240.203, 534.437, 2, 264.58, 315.146, 2, 352.947, 261.465, 2, 153.333, 365, 2]"
train,491,491,good_posture_20241013_222724_png.rf.aeb9fdcd36427d1335113a3f815ede49.jpg,2,Good,153,5,261,476,124236,True,,4,4,4,"[229.539, 441.923, 2, 231.062, 168.952, 2, 275.245, 76.438, 2, 184, 224, 2]"
train,492,492,image_20241008_201104_jpg.rf.abb14ce6d851978dd9d9292780ea7065.jpg,1,Bad,22,85,417,474,197658,True,,4,4,4,"[223.193, 501.653, 2, 98.513, 256.897, 2, 160.979, 160.957, 2, 45.333, 346, 2]"
train,493,493,good_posture_20241021_142053_png.rf.adff34018faf8aaae6899bf7ea5f4286.jpg,2,Good,77,93,262.5,462,121275,True,,4,4,4,"[215.827, 519.589, 2, 217.35, 291.161, 2, 260.01, 196.363, 2, 173.333, 343, 2]"
train,494,494,image_20241009_135224_jpg.rf.b08a0b7700c4e373b0200ad3992cebc1.jpg,2,Good,92,49,340.5,472,160716,True,,4,4,4,"[223.444, 479.614, 2, 171.643, 205.5, 2, 196.02, 103.85, 2, 145.333, 310, 2]"
train,495,495,bad_posture_20241021_143227_png.rf.adeaf8264e282d84706f8d445203ec0a.jpg,1,Bad,117,183,353.5,398,140693,True,,4,4,4,"[197.544, 542.432, 2, 241.727, 318.572, 2, 351.423, 263.75, 2, 152, 357, 2]"
train,496,496,bad_posture_20241013_221218_png.rf.b30876059c36c13c339c01a473f2c4f9.jpg,1,Bad,112,33,368.5,437.5,161218.75,True,,4,4,4,"[258.486, 414.512, 2, 232.586, 190.653, 2, 292.004, 117.555, 2, 126.667, 233, 2]"
train,497,497,bad_posture_20241021_144048_png.rf.ae24d4c911f2acdb01b2cc3387d5000f.jpg,1,Bad,125,182,317,408.5,129494.5,True,,4,4,4,"[223.444, 545.858, 2, 272.198, 331.136, 2, 337.711, 255.755, 2, 165.333, 361, 2]"
train,498,498,bad_posture_20241021_144143_png.rf.ae1684eef8b013ba25d7291af27da0b6.jpg,1,Bad,174,121,222,440.5,97791,True,,4,4,4,"[237.156, 535.579, 2, 269.151, 304.867, 2, 310.287, 207.785, 2, 201.333, 344, 2]"
train,499,499,good_posture_20241021_142053_png.rf.b09026b7069f9ebf8a2131fb83f6b063.jpg,2,Good,77,93,262.5,462,121275,True,,4,4,4,"[215.827, 519.589, 2, 217.35, 291.161, 2, 260.01, 196.363, 2, 173.333, 343, 2]"
train,500,500,good_posture_20241021_141454_png.rf.afd47e33757f5d3b130ecf172e4a66ab.jpg,2,Good,149,105,275.5,478,131689,True,,4,4,4,"[244.774, 539.006, 2, 241.727, 290.019, 2, 264.58, 186.084, 2, 185.333, 339, 2]"
train,501,501,bad_posture_20241021_143133_png.rf.af9db85147607d4b10f3712c71d58039.jpg,1,Bad,99,174,352.5,426,150165,True,,4,4,4,"[228.015, 557.28, 2, 221.921, 339.131, 2, 314.858, 255.755, 2, 124, 391, 2]"
train,502,502,good_posture_20241021_142159_png.rf.afa82e59e2ccb8a5b2ed7b77860d6209.jpg,2,Good,182,103,303.5,477.5,144921.25,True,,4,4,4,"[281.34, 543.574, 2, 272.198, 295.729, 2, 308.763, 197.505, 2, 210.667, 369, 2]"
train,503,503,bad_posture_20241013_225803_png.rf.b43e09286fc59b59da0d276d9d1c42b5.jpg,1,Bad,96,45,335,427,143045,True,,4,4,4,"[217.35, 424.791, 2, 229.539, 188.368, 2, 311.811, 116.413, 2, 134.667, 254, 2]"
