split,image_path,relative_path,label_path,width,height,file_size_bytes,sha256,dhash64,brightness_mean,edge_variance,is_corrupt,label_exists,label_empty,object_count,valid_object_count,invalid_object_count,error
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0069_jpg.rf.f048dfbaa7401e63f7317878dd03aab9.jpg,train\images\ngaphai_mp4-0069_jpg.rf.f048dfbaa7401e63f7317878dd03aab9.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0069_jpg.rf.f048dfbaa7401e63f7317878dd03aab9.txt,1280,720,76852,02564137bc9446e8c444345cd74721714c9dd9965ab80f4e1366e00d1308cfcc,8030303090982537,188.5406,352.5573,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0070_jpg.rf.6b2a63b346cdeb99692ad3b6fa4447b8.jpg,train\images\ngaphai_mp4-0070_jpg.rf.6b2a63b346cdeb99692ad3b6fa4447b8.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0070_jpg.rf.6b2a63b346cdeb99692ad3b6fa4447b8.txt,1280,720,77075,05ce14d46211c28d5a3dea34794a36bb6b67dd1303680cb5bd18ef765b285586,8030303090982537,188.304,358.0234,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0071_jpg.rf.dee0915ed5e519ec311c04b9d7ccc17c.jpg,train\images\ngaphai_mp4-0071_jpg.rf.dee0915ed5e519ec311c04b9d7ccc17c.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0071_jpg.rf.dee0915ed5e519ec311c04b9d7ccc17c.txt,1280,720,77471,0e57a9fd36e712506aa6dff7cf119bb3a8c7cccd7815a706815476ee7da3623b,8020303090982527,188.0061,360.1328,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0074_jpg.rf.cb838650a503553450ff217ee9178727.jpg,train\images\ngaphai_mp4-0074_jpg.rf.cb838650a503553450ff217ee9178727.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0074_jpg.rf.cb838650a503553450ff217ee9178727.txt,1280,720,80269,0caefcbb19380facb221204eb45aae8b953ce124998c9e7ac43bc2e29ecdc61d,80607030b0982727,186.1129,433.9048,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0075_jpg.rf.7b86b35e4f58945ced5cdfc14a3bdd6e.jpg,train\images\ngaphai_mp4-0075_jpg.rf.7b86b35e4f58945ced5cdfc14a3bdd6e.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0075_jpg.rf.7b86b35e4f58945ced5cdfc14a3bdd6e.txt,1280,720,80081,fd470c7a2e4d0c97d37a46f9fa5063903729c9859a095f4c1acdd96a0fa49e88,80606030b0982737,185.3763,399.4662,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0076_jpg.rf.bc63fb75171b478363d4c0ba0d2f4d2a.jpg,train\images\ngaphai_mp4-0076_jpg.rf.bc63fb75171b478363d4c0ba0d2f4d2a.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0076_jpg.rf.bc63fb75171b478363d4c0ba0d2f4d2a.txt,1280,720,79449,65bcfb3f38e159290c73d937108a82b220a534fdb076d7f0d6f66c64125c3aed,8060603038982737,184.5347,394.086,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0078_jpg.rf.8a87bf74e219751c5df944f381d07223.jpg,train\images\ngaphai_mp4-0078_jpg.rf.8a87bf74e219751c5df944f381d07223.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0078_jpg.rf.8a87bf74e219751c5df944f381d07223.txt,1280,720,81623,843433ff8aab20c3d3202b56a190c941a0a81bedd4a6ef7f2325948ef8477633,8060607038b82727,183.4184,463.5226,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0079_jpg.rf.a3dc347846d62a91596e83f8848468ac.jpg,train\images\ngaphai_mp4-0079_jpg.rf.a3dc347846d62a91596e83f8848468ac.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0079_jpg.rf.a3dc347846d62a91596e83f8848468ac.txt,1280,720,81896,f41c2b3ac2ac28ee1abeb1e84ae49efa56f6e518f57eb8249fbd7e0e4e6d7f54,8060607038b82727,183.4453,465.758,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0080_jpg.rf.cb29f5af82a46b96bc7cb0501908f234.jpg,train\images\ngaphai_mp4-0080_jpg.rf.cb29f5af82a46b96bc7cb0501908f234.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0080_jpg.rf.cb29f5af82a46b96bc7cb0501908f234.txt,1280,720,82035,2362993c7941905e79c5834bbeb68fcb2ef0bff407732e7973546237bbfd5c16,8060607038b82727,183.5504,466.7816,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0081_jpg.rf.63bfc1e2fd5f3b767e0c8bbab5efee0d.jpg,train\images\ngaphai_mp4-0081_jpg.rf.63bfc1e2fd5f3b767e0c8bbab5efee0d.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0081_jpg.rf.63bfc1e2fd5f3b767e0c8bbab5efee0d.txt,1280,720,81510,e2a5fca18b4b6ce24fc9ac03e79fcb4d59ca9767ee990e55877957e8d209562c,8060607038b82727,183.8413,444.0757,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0083_jpg.rf.4f21ddb745ccaf77c201ba12fa0175d9.jpg,train\images\ngaphai_mp4-0083_jpg.rf.4f21ddb745ccaf77c201ba12fa0175d9.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0083_jpg.rf.4f21ddb745ccaf77c201ba12fa0175d9.txt,1280,720,81246,21eccd3806fc08106f23ea86a3d42faefdc6026958ab0555c874663df82ad1c0,8060607038b82727,184.0051,440.0357,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0084_jpg.rf.4f804921d602b45260ac47c3fe672f7b.jpg,train\images\ngaphai_mp4-0084_jpg.rf.4f804921d602b45260ac47c3fe672f7b.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0084_jpg.rf.4f804921d602b45260ac47c3fe672f7b.txt,1280,720,81438,fe3043da62306d03cc7d84cfa23e6e49e497bbcb25816ddc5dc995be151137c4,8060607038b82727,184.0381,440.1572,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0088_jpg.rf.02c22b29fd37f2b95d1b053d330eeca5.jpg,train\images\ngaphai_mp4-0088_jpg.rf.02c22b29fd37f2b95d1b053d330eeca5.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0088_jpg.rf.02c22b29fd37f2b95d1b053d330eeca5.txt,1280,720,82438,940dd809a9fec0a77e40ac2cccf9329e94a116cb704e1d7c288eb813b61dab28,8060606038b82727,184.1287,477.5844,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0089_jpg.rf.16dd529a7c5b382e7c385b8ae11b445f.jpg,train\images\ngaphai_mp4-0089_jpg.rf.16dd529a7c5b382e7c385b8ae11b445f.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0089_jpg.rf.16dd529a7c5b382e7c385b8ae11b445f.txt,1280,720,82258,6272664585edbbeed543a824543fe557329e1aca0cc05e517473ae5dd0a63ab2,8060606038b82727,184.189,470.0811,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0090_jpg.rf.f623b6bf9ee6c84c4aa2375f4c8e19d8.jpg,train\images\ngaphai_mp4-0090_jpg.rf.f623b6bf9ee6c84c4aa2375f4c8e19d8.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0090_jpg.rf.f623b6bf9ee6c84c4aa2375f4c8e19d8.txt,1280,720,82412,526af963257a80c6f6277c5d3361a35f35565927262bacce7b59de0f96ccee6a,8060606038b82727,184.1999,476.6797,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0092_jpg.rf.1a24ca74a627039e7b7ff612150d64c5.jpg,train\images\ngaphai_mp4-0092_jpg.rf.1a24ca74a627039e7b7ff612150d64c5.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0092_jpg.rf.1a24ca74a627039e7b7ff612150d64c5.txt,1280,720,82793,440fa2dd1281cd0379f0326e00f80f9c1e713432c0b56cf2e062df7fe771736f,8060606038b82727,184.149,469.6559,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0093_jpg.rf.3b82a3c8f3a2c07938506e74ded291de.jpg,train\images\ngaphai_mp4-0093_jpg.rf.3b82a3c8f3a2c07938506e74ded291de.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0093_jpg.rf.3b82a3c8f3a2c07938506e74ded291de.txt,1280,720,82475,751e7347fac9b139040f28592aeed7bcd7614904c31f1d6a6c28a658b8b6ea4a,8060606038b82727,184.1198,460.7999,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0094_jpg.rf.ec150ae409a7f28cd5589c775a8b98b2.jpg,train\images\ngaphai_mp4-0094_jpg.rf.ec150ae409a7f28cd5589c775a8b98b2.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0094_jpg.rf.ec150ae409a7f28cd5589c775a8b98b2.txt,1280,720,82476,65638a0c5244f3627bba0e32b1a684dcfae82275365495ab3ab92fafde21a645,8060606038b82727,184.0524,458.5693,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0095_jpg.rf.bf7144a84226bf6e3d8509bfce7cd493.jpg,train\images\ngaphai_mp4-0095_jpg.rf.bf7144a84226bf6e3d8509bfce7cd493.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0095_jpg.rf.bf7144a84226bf6e3d8509bfce7cd493.txt,1280,720,82512,b5b40ece748baf3bdadf209205f8ba6f4591923475b4d3344507b6bfaefb52bd,8060606038b82727,184.0615,461.3115,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0096_jpg.rf.ce683443ee9fdf10e2163ad19dbfb5d7.jpg,train\images\ngaphai_mp4-0096_jpg.rf.ce683443ee9fdf10e2163ad19dbfb5d7.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0096_jpg.rf.ce683443ee9fdf10e2163ad19dbfb5d7.txt,1280,720,82434,fb75a25d6fed31e023893074254fa7f4f6b868c25dee702af44e903884ce4396,8060606038b82727,184.04,460.6322,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0097_jpg.rf.d1e50c318718913e6871ff9f0e8474aa.jpg,train\images\ngaphai_mp4-0097_jpg.rf.d1e50c318718913e6871ff9f0e8474aa.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0097_jpg.rf.d1e50c318718913e6871ff9f0e8474aa.txt,1280,720,82470,b6eb90f7348279aa49eecabfd8968ff961281525dbd4aeb03ba6eca66cca2b20,8060606038b82727,184.1037,459.8801,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0101_jpg.rf.6ae561e70d279a371e4443f39290857d.jpg,train\images\ngaphai_mp4-0101_jpg.rf.6ae561e70d279a371e4443f39290857d.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0101_jpg.rf.6ae561e70d279a371e4443f39290857d.txt,1280,720,81807,99c9efee87ccc6eb399f248b9ce989baed7e3d21820c790c5970c6b5df9b75e8,8060606038b82727,184.272,429.91,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0102_jpg.rf.165471584634fbdd3748d7bdd6498fa5.jpg,train\images\ngaphai_mp4-0102_jpg.rf.165471584634fbdd3748d7bdd6498fa5.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0102_jpg.rf.165471584634fbdd3748d7bdd6498fa5.txt,1280,720,80413,528c610175be2a5765655d3837f7b4634e795cbd7c36819b6d20a98d9fe93a14,8060606038b82727,184.4895,396.8109,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0104_jpg.rf.d4d523d7e6f3d72825dd2efed39f2fec.jpg,train\images\ngaphai_mp4-0104_jpg.rf.d4d523d7e6f3d72825dd2efed39f2fec.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0104_jpg.rf.d4d523d7e6f3d72825dd2efed39f2fec.txt,1280,720,78878,b2ef74cd89661386124d93bd9b99f54b04f25c2e476d3a573d6d00cd42854593,8060603038982727,184.6097,373.6086,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0106_jpg.rf.c5891d9d062d9fc685685ad99d3ac340.jpg,train\images\ngaphai_mp4-0106_jpg.rf.c5891d9d062d9fc685685ad99d3ac340.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0106_jpg.rf.c5891d9d062d9fc685685ad99d3ac340.txt,1280,720,77861,8d0b10bf34ca5188e4dea1ed0d200dd98d2d18ccc4d003ed7f3ce13bc949ddfb,80607030b0982727,184.7179,362.3011,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0107_jpg.rf.7105b5704660b5c85d11df8a5c555bb9.jpg,train\images\ngaphai_mp4-0107_jpg.rf.7105b5704660b5c85d11df8a5c555bb9.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0107_jpg.rf.7105b5704660b5c85d11df8a5c555bb9.txt,1280,720,77031,992bd52348fd9ea8f7b901a99392a0bbdf3d4535439958c58a9537e5fcae523d,80203030b0982737,184.8767,354.48,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0108_jpg.rf.9d26fe1030ada3001f20c832aa3a007e.jpg,train\images\ngaphai_mp4-0108_jpg.rf.9d26fe1030ada3001f20c832aa3a007e.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0108_jpg.rf.9d26fe1030ada3001f20c832aa3a007e.txt,1280,720,76492,601b6fd57acbc0a94fc78b0dc179e9455d437e489f792c163e5351e509f3eca3,8030303090982537,185.029,351.5422,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0109_jpg.rf.7301a9d78f6eec065a7ce1e9c1126989.jpg,train\images\ngaphai_mp4-0109_jpg.rf.7301a9d78f6eec065a7ce1e9c1126989.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0109_jpg.rf.7301a9d78f6eec065a7ce1e9c1126989.txt,1280,720,76047,93fec5c6a74d2cbdf91d58ea1b50640b1845f5995894db6ff6841ebd3f5eb3d7,a03030b090982537,185.2425,345.2101,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0111_jpg.rf.494056d3499e757017417218cd09c045.jpg,train\images\ngaphai_mp4-0111_jpg.rf.494056d3499e757017417218cd09c045.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0111_jpg.rf.494056d3499e757017417218cd09c045.txt,1280,720,73988,c21f4f0ad95e53a7098bd586e3e60d58ae7ea096f46d855716c561478738d0f4,9030b09098982537,186.128,333.4113,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0112_jpg.rf.06ee4eb59306a7d7331f9c518f313fec.jpg,train\images\ngaphai_mp4-0112_jpg.rf.06ee4eb59306a7d7331f9c518f313fec.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0112_jpg.rf.06ee4eb59306a7d7331f9c518f313fec.txt,1280,720,73540,8e3623f0e4ed942c30c3c8739ce51bd704902980c85ebea060a52bb7cd8b1c6c,90b090909898a537,186.3823,336.7492,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0113_jpg.rf.e03415a0f7e540d193589330265172ac.jpg,train\images\ngaphai_mp4-0113_jpg.rf.e03415a0f7e540d193589330265172ac.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0113_jpg.rf.e03415a0f7e540d193589330265172ac.txt,1280,720,72687,527361b09dba2434e852f86a1efcf26668c6ad03c4577a125f8d21654f5ba06c,909090909898a517,186.6924,333.9126,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0115_jpg.rf.4da3851729841e7b20b8e04c0de184a3.jpg,train\images\ngaphai_mp4-0115_jpg.rf.4da3851729841e7b20b8e04c0de184a3.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0115_jpg.rf.4da3851729841e7b20b8e04c0de184a3.txt,1280,720,70818,f920e6b34c08cb5ad256941358097c4fa45b250b6daa5f992364aad3d7603c94,989898d8c8889197,187.5604,321.9176,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0117_jpg.rf.9573e181f5016eea609fc5874f23787d.jpg,train\images\ngaphai_mp4-0117_jpg.rf.9573e181f5016eea609fc5874f23787d.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0117_jpg.rf.9573e181f5016eea609fc5874f23787d.txt,1280,720,72308,8469929a481c061d8bd5c53e2daa2710feece12fe9153252d5b3d6f4f00169eb,c8c8c8c8c8889193,187.8832,338.3561,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0119_jpg.rf.fa8a7625c65c899beec888e6fa6dfceb.jpg,train\images\ngaphai_mp4-0119_jpg.rf.fa8a7625c65c899beec888e6fa6dfceb.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0119_jpg.rf.fa8a7625c65c899beec888e6fa6dfceb.txt,1280,720,73162,bf1eea86131e33737267171fbec1b69befe3944ddc8284e14bd225de4b6ef754,cccccccccc889193,187.9244,351.0114,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0121_jpg.rf.f7818e6fe5a4eafc41cde751280804f3.jpg,train\images\ngaphai_mp4-0121_jpg.rf.f7818e6fe5a4eafc41cde751280804f3.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0121_jpg.rf.f7818e6fe5a4eafc41cde751280804f3.txt,1280,720,73911,77aa4a9879f2f16711f6e269a677ef6c62096547a81b76c7c8161e3420dd58a0,8ccccc8ccc88919b,187.9719,369.2439,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0123_jpg.rf.5f6c25c69d8d636f9e91d758a477dbf5.jpg,train\images\ngaphai_mp4-0123_jpg.rf.5f6c25c69d8d636f9e91d758a477dbf5.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0123_jpg.rf.5f6c25c69d8d636f9e91d758a477dbf5.txt,1280,720,75792,d9cf9ffbf046621424e691bafafcc3ae0227e2f29d6debcaa64a6f8636bd207f,8ccdccaccc88919b,187.9692,433.4509,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0124_jpg.rf.4cdfad01a037f903674e60b4f0a95a48.jpg,train\images\ngaphai_mp4-0124_jpg.rf.4cdfad01a037f903674e60b4f0a95a48.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0124_jpg.rf.4cdfad01a037f903674e60b4f0a95a48.txt,1280,720,75461,be13528189f03ccbfb1e9f9768e274dced1828cb46cede1f8f6e0239d116af08,8ccdccaccc88919b,187.961,444.5474,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0126_jpg.rf.e309adab5a6e2f5a0cd2519dad9d4de6.jpg,train\images\ngaphai_mp4-0126_jpg.rf.e309adab5a6e2f5a0cd2519dad9d4de6.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0126_jpg.rf.e309adab5a6e2f5a0cd2519dad9d4de6.txt,1280,720,75629,8a9a311c6dbface670e75d17495ca327a5ae9574bfe8da67dfb18736d1bd2445,8ccdccaccc88919b,188.004,463.5828,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0127_jpg.rf.c3f0a66a84c751e7c22e7b45d7a11c2b.jpg,train\images\ngaphai_mp4-0127_jpg.rf.c3f0a66a84c751e7c22e7b45d7a11c2b.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0127_jpg.rf.c3f0a66a84c751e7c22e7b45d7a11c2b.txt,1280,720,75653,f570eac1fd41e3195d84908abf5af03ad4368a191ce1c938a11a50f15432a4a3,8ccdccaccc88919b,187.9935,451.504,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0128_jpg.rf.bf5ea845f28ae7d41ba0287a1dacc003.jpg,train\images\ngaphai_mp4-0128_jpg.rf.bf5ea845f28ae7d41ba0287a1dacc003.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0128_jpg.rf.bf5ea845f28ae7d41ba0287a1dacc003.txt,1280,720,75650,73c1ca4754232610859fcc04a4a97d69d8477268510558097284f95d4ccb6215,8ccccc8ccc88919b,187.9789,439.0685,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0130_jpg.rf.d64f536bfc6de0e3278cee12588986ee.jpg,train\images\ngaphai_mp4-0130_jpg.rf.d64f536bfc6de0e3278cee12588986ee.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0130_jpg.rf.d64f536bfc6de0e3278cee12588986ee.txt,1280,720,76261,8c57fd204f44db8c968c0f1d1c3c2ab220500782190dbed30da17e62a4c660ab,8ccdcc8ccc88919b,187.8955,457.2671,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0131_jpg.rf.6b00cf70f446ec7356c8135f72a18016.jpg,train\images\ngaphai_mp4-0131_jpg.rf.6b00cf70f446ec7356c8135f72a18016.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0131_jpg.rf.6b00cf70f446ec7356c8135f72a18016.txt,1280,720,76636,8e91f5e6fd5fc7fbfd94a671dd7ebb2b785c644eeb195b2ed29857b5adf36fe4,8ccccc8ccc88919b,187.8827,464.4999,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0133_jpg.rf.bd3df599832647da4bd549f3da090422.jpg,train\images\ngaphai_mp4-0133_jpg.rf.bd3df599832647da4bd549f3da090422.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0133_jpg.rf.bd3df599832647da4bd549f3da090422.txt,1280,720,75964,09896609eb826eb72626bde1f2d38f36943297e3746427297455f1cd6a8cd229,8ccdcc8ccc88919b,187.9039,431.7539,False,True,False,1,1,0,
train,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngaphai_mp4-0134_jpg.rf.79840f657711d5d7f8281127273bec63.jpg,train\images\ngaphai_mp4-0134_jpg.rf.79840f657711d5d7f8281127273bec63.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngaphai_mp4-0134_jpg.rf.79840f657711d5d7f8281127273bec63.txt,1280,720,76091,560ea2522d4d647c5373099ee5d194cea5447b11fcbdf938df0e3788ca2655fb,8ccdcc8ccc88919b,187.8458,425.2947,False,True,False,1,1,0,
