image_id,relative_path,original_path,original_split,original_label,final_label,subject_group,session_group,sequence_group,camera_view,torso_visible,shoulders_visible,hips_visible,label_quality,decision,notes,cluster_id,cluster_size,cluster_mixed_label,cluster_cross_split,suggested_representative,width,height,edge_variance,brightness_mean
IMG00076,test/leaning_forward/2023-11-21-031605_jpg.rf.7cf92437e4e406ded9f9e1eb6989d827.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\2023-11-21-031605_jpg.rf.7cf92437e4e406ded9f9e1eb6989d827.jpg,test,leaning_forward,,,,CL00166,,,,,,,,CL00166,3,False,False,False,1078,720,342.5987,71.6523
IMG00077,test/leaning_forward/2023-11-21-031605_jpg.rf.9461d31bc9416f19e555bd233447a72c.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\2023-11-21-031605_jpg.rf.9461d31bc9416f19e555bd233447a72c.jpg,test,leaning_forward,,,,CL00166,,,,,,,,CL00166,3,False,False,True,1080,720,412.9941,147.1624
IMG00078,test/leaning_forward/2023-11-21-031605_jpg.rf.fd1b1699af29c362ada05a475f1596ef.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\2023-11-21-031605_jpg.rf.fd1b1699af29c362ada05a475f1596ef.jpg,test,leaning_forward,,,,CL00166,,,,,,,,CL00166,3,False,False,False,1080,720,146.4632,118.5036
IMG00079,test/leaning_forward/2023-11-21-031658_jpg.rf.4dd0b9c792d6d770c81e552e309c763e.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\2023-11-21-031658_jpg.rf.4dd0b9c792d6d770c81e552e309c763e.jpg,test,leaning_forward,,,,CL00233,,,,,,,,CL00233,2,False,False,True,1080,719,453.0362,141.2459
IMG00080,test/leaning_forward/2023-11-21-031658_jpg.rf.b533e101bbb7f123ad2af24b03a1f219.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\2023-11-21-031658_jpg.rf.b533e101bbb7f123ad2af24b03a1f219.jpg,test,leaning_forward,,,,CL00233,,,,,,,,CL00233,2,False,False,False,1078,720,131.4544,113.3684
IMG00081,test/leaning_forward/2023-11-21-031658_jpg.rf.b864a1bfcf169ab5d90f6d1a4772e1d7.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\2023-11-21-031658_jpg.rf.b864a1bfcf169ab5d90f6d1a4772e1d7.jpg,test,leaning_forward,,,,b_block_0034,,,,,,,,,1,False,False,False,1077,720,242.5356,106.0188
IMG00082,test/leaning_forward/extract0001_jpg.rf.3a51e3da457668774ed8877ada42978d.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0001_jpg.rf.3a51e3da457668774ed8877ada42978d.jpg,test,leaning_forward,,,,CL00234,,,,,,,,CL00234,2,False,False,False,1080,720,315.9783,131.9307
IMG00083,test/leaning_forward/extract0001_jpg.rf.cf16824f4a0dac0f1fa84d88d8d7a3f2.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0001_jpg.rf.cf16824f4a0dac0f1fa84d88d8d7a3f2.jpg,test,leaning_forward,,,,CL00235,,,,,,,,CL00235,2,False,False,True,1080,720,457.204,127.4715
IMG00084,test/leaning_forward/extract0001_jpg.rf.d8cb84d7ec7e08f3962f60444148af0c.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0001_jpg.rf.d8cb84d7ec7e08f3962f60444148af0c.jpg,test,leaning_forward,,,,CL00236,,,,,,,,CL00236,2,False,False,True,1080,720,333.901,127.6556
IMG00085,test/leaning_forward/extract0001_jpg.rf.de4508f834f5eb2d34699502eb196e84.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0001_jpg.rf.de4508f834f5eb2d34699502eb196e84.jpg,test,leaning_forward,,,,CL00167,,,,,,,,CL00167,3,False,False,False,1080,720,489.4964,153.161
IMG00086,test/leaning_forward/extract0002_jpg.rf.27bfae47d117b29927efeac2bad2e5fd.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0002_jpg.rf.27bfae47d117b29927efeac2bad2e5fd.jpg,test,leaning_forward,,,,CL00234,,,,,,,,CL00234,2,False,False,True,1080,720,321.7037,131.7299
IMG00087,test/leaning_forward/extract0002_jpg.rf.314b9d7a4468f94d36a17e93c398205c.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0002_jpg.rf.314b9d7a4468f94d36a17e93c398205c.jpg,test,leaning_forward,,,,CL00236,,,,,,,,CL00236,2,False,False,False,1080,720,317.9449,127.8879
IMG00088,test/leaning_forward/extract0002_jpg.rf.40905c295df08f149afc6986bd41a138.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0002_jpg.rf.40905c295df08f149afc6986bd41a138.jpg,test,leaning_forward,,,,CL00235,,,,,,,,CL00235,2,False,False,False,1080,720,435.9557,127.6442
IMG00089,test/leaning_forward/extract0002_jpg.rf.52356460c40ec336b524baec60e7ae9b.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0002_jpg.rf.52356460c40ec336b524baec60e7ae9b.jpg,test,leaning_forward,,,,CL00167,,,,,,,,CL00167,3,False,False,False,1080,720,475.0235,153.3022
IMG00090,test/leaning_forward/extract0003_jpg.rf.31a7a88936258eaa8e261dd3c5c2027c.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0003_jpg.rf.31a7a88936258eaa8e261dd3c5c2027c.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,555.7759,127.5657
IMG00091,test/leaning_forward/extract0003_jpg.rf.6148914f9d9e2539bce17ce14bcb90a5.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0003_jpg.rf.6148914f9d9e2539bce17ce14bcb90a5.jpg,test,leaning_forward,,,,CL00167,,,,,,,,CL00167,3,False,False,True,1080,720,620.3416,155.5602
IMG00092,test/leaning_forward/extract0003_jpg.rf.f7c914462723b41bb445b3119be13190.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0003_jpg.rf.f7c914462723b41bb445b3119be13190.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,355.0346,127.2153
IMG00093,test/leaning_forward/extract0003_jpg.rf.fbd4d9643038a86aea0ef233be985f85.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0003_jpg.rf.fbd4d9643038a86aea0ef233be985f85.jpg,test,leaning_forward,,,,CL00237,,,,,,,,CL00237,2,False,False,True,1080,720,439.1512,134.8473
IMG00094,test/leaning_forward/extract0004_jpg.rf.06bb150a62d355f261ea080da377586f.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0004_jpg.rf.06bb150a62d355f261ea080da377586f.jpg,test,leaning_forward,,,,CL00105,,,,,,,,CL00105,6,False,False,False,1080,720,340.5941,126.1544
IMG00095,test/leaning_forward/extract0004_jpg.rf.a1f4d4c42ee54282a00131472462b935.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0004_jpg.rf.a1f4d4c42ee54282a00131472462b935.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,372.757,154.6438
IMG00096,test/leaning_forward/extract0004_jpg.rf.d2f627d5fe44275ac2e8ee569b41f6c7.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0004_jpg.rf.d2f627d5fe44275ac2e8ee569b41f6c7.jpg,test,leaning_forward,,,,CL00237,,,,,,,,CL00237,2,False,False,False,1080,720,416.2086,136.7761
IMG00097,test/leaning_forward/extract0004_jpg.rf.f74fba1a6c16e00c45f977b7d3f3717b.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0004_jpg.rf.f74fba1a6c16e00c45f977b7d3f3717b.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,491.1293,128.0481
IMG00098,test/leaning_forward/extract0005_jpg.rf.0be6774f1b40031d67ccae251920acdc.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0005_jpg.rf.0be6774f1b40031d67ccae251920acdc.jpg,test,leaning_forward,,,,CL00105,,,,,,,,CL00105,6,False,False,False,1080,720,387.8734,127.0468
IMG00099,test/leaning_forward/extract0005_jpg.rf.280e9d8a1088c1d2518fbbe92bd73a27.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0005_jpg.rf.280e9d8a1088c1d2518fbbe92bd73a27.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,527.3436,129.6522
IMG00100,test/leaning_forward/extract0005_jpg.rf.d10a8df2f2b7c4f25eb227be37b215bb.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0005_jpg.rf.d10a8df2f2b7c4f25eb227be37b215bb.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,399.6639,136.1637
IMG00101,test/leaning_forward/extract0005_jpg.rf.f38224fdc93e8b04bbe8295727e6b919.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0005_jpg.rf.f38224fdc93e8b04bbe8295727e6b919.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,454.2002,153.4138
IMG00102,test/leaning_forward/extract0006_jpg.rf.701809f374720429cd458c272f5a3f1f.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0006_jpg.rf.701809f374720429cd458c272f5a3f1f.jpg,test,leaning_forward,,,,CL00168,,,,,,,,CL00168,3,False,False,True,1080,720,445.7253,132.8106
IMG00103,test/leaning_forward/extract0006_jpg.rf.973423e411ab2903bf701af0627f809f.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0006_jpg.rf.973423e411ab2903bf701af0627f809f.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,403.3141,165.3653
IMG00104,test/leaning_forward/extract0006_jpg.rf.ae474a861f5fbb89b90e5c5a4d50a955.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0006_jpg.rf.ae474a861f5fbb89b90e5c5a4d50a955.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,287.6789,127.8958
IMG00105,test/leaning_forward/extract0006_jpg.rf.c2bb412b99b67b95f67fd175acb4379a.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0006_jpg.rf.c2bb412b99b67b95f67fd175acb4379a.jpg,test,leaning_forward,,,,CL00238,,,,,,,,CL00238,2,False,False,False,1080,720,316.0048,129.0073
IMG00106,test/leaning_forward/extract0007_jpg.rf.30e69704582633c287e3eb9041e6e30b.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0007_jpg.rf.30e69704582633c287e3eb9041e6e30b.jpg,test,leaning_forward,,,,CL00105,,,,,,,,CL00105,6,False,False,True,1080,720,391.3501,129.4965
IMG00107,test/leaning_forward/extract0007_jpg.rf.31b02e9d2a98c67b4b4917cf2b8f066b.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0007_jpg.rf.31b02e9d2a98c67b4b4917cf2b8f066b.jpg,test,leaning_forward,,,,CL00168,,,,,,,,CL00168,3,False,False,False,1080,720,430.2514,131.8932
IMG00108,test/leaning_forward/extract0007_jpg.rf.497c8dc5f241e1106ae39e2c5ca4b1aa.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0007_jpg.rf.497c8dc5f241e1106ae39e2c5ca4b1aa.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,1220.615,157.8029
IMG00109,test/leaning_forward/extract0007_jpg.rf.fc399dd95c6a49fc092b2656c7166e01.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0007_jpg.rf.fc399dd95c6a49fc092b2656c7166e01.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,358.3656,130.8979
IMG00110,test/leaning_forward/extract0008_jpg.rf.43cfab8e7dc5d8f0139e575684819daa.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0008_jpg.rf.43cfab8e7dc5d8f0139e575684819daa.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,408.5923,128.8969
IMG00111,test/leaning_forward/extract0008_jpg.rf.77b9d9514029ea9fe0604d62293bc14c.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0008_jpg.rf.77b9d9514029ea9fe0604d62293bc14c.jpg,test,leaning_forward,,,,CL00168,,,,,,,,CL00168,3,False,False,False,1080,720,400.9431,132.7753
IMG00112,test/leaning_forward/extract0008_jpg.rf.efd87d3499782cdc652f220627e63405.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0008_jpg.rf.efd87d3499782cdc652f220627e63405.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,465.3586,149.6267
IMG00113,test/leaning_forward/extract0009_jpg.rf.2bf6c5594187df37132b826d743bb883.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0009_jpg.rf.2bf6c5594187df37132b826d743bb883.jpg,test,leaning_forward,,,,CL00238,,,,,,,,CL00238,2,False,False,True,1080,720,334.53,129.2416
IMG00114,test/leaning_forward/extract0009_jpg.rf.92128b89c296f6b081af5e5780a611b3.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0009_jpg.rf.92128b89c296f6b081af5e5780a611b3.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,169.3725,165.1206
IMG00115,test/leaning_forward/extract0009_jpg.rf.b3262f96ab598b5bb56b4f42055689d3.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0009_jpg.rf.b3262f96ab598b5bb56b4f42055689d3.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,349.2314,130.5734
IMG00116,test/leaning_forward/extract0010_jpg.rf.03f47cf91bb5ad3d931964086b3a5b23.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0010_jpg.rf.03f47cf91bb5ad3d931964086b3a5b23.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,587.8528,159.5974
IMG00117,test/leaning_forward/extract0010_jpg.rf.3cdac53d59015a6c7b2cbfc89fe3124f.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0010_jpg.rf.3cdac53d59015a6c7b2cbfc89fe3124f.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,305.8491,130.142
IMG00118,test/leaning_forward/extract0010_jpg.rf.8eb1234b63f03997b3afadc6dea09230.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0010_jpg.rf.8eb1234b63f03997b3afadc6dea09230.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,362.5229,127.3268
IMG00119,test/leaning_forward/extract0010_jpg.rf.dd236395eaa9274acd36819ae4a90c8b.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0010_jpg.rf.dd236395eaa9274acd36819ae4a90c8b.jpg,test,leaning_forward,,,,CL00239,,,,,,,,CL00239,2,False,False,False,1080,720,348.9064,129.74
IMG00120,test/leaning_forward/extract0011_jpg.rf.415577b3f8338f6b98e4917a991b30c3.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0011_jpg.rf.415577b3f8338f6b98e4917a991b30c3.jpg,test,leaning_forward,,,,CL00105,,,,,,,,CL00105,6,False,False,False,1080,720,309.7793,128.2383
IMG00121,test/leaning_forward/extract0011_jpg.rf.cbc92c344be0106265813e9dfe844641.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0011_jpg.rf.cbc92c344be0106265813e9dfe844641.jpg,test,leaning_forward,,,,CL00239,,,,,,,,CL00239,2,False,False,True,1080,720,371.5706,130.0454
IMG00122,test/leaning_forward/extract0011_jpg.rf.fa96be3dfc83cecb47562006e60b5a86.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0011_jpg.rf.fa96be3dfc83cecb47562006e60b5a86.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,856.1439,166.8857
IMG00123,test/leaning_forward/extract0012_jpg.rf.2b5e0148990ec4a373ecca6e611ae84d.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0012_jpg.rf.2b5e0148990ec4a373ecca6e611ae84d.jpg,test,leaning_forward,,,,CL00105,,,,,,,,CL00105,6,False,False,False,1080,720,322.7336,128.0345
IMG00124,test/leaning_forward/extract0012_jpg.rf.899d5cc64aa1976c1b1546f835c3663a.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0012_jpg.rf.899d5cc64aa1976c1b1546f835c3663a.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,320.7349,130.5733
IMG00125,test/leaning_forward/extract0013_jpg.rf.161ed84ab58ed32f59913a9ac6839db2.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0013_jpg.rf.161ed84ab58ed32f59913a9ac6839db2.jpg,test,leaning_forward,,,,CL00140,,,,,,,,CL00140,4,True,True,False,1080,720,2581.1982,157.794
IMG00126,test/leaning_forward/extract0013_jpg.rf.399d0e60db12f845f9b4e4d70d9f9c95.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0013_jpg.rf.399d0e60db12f845f9b4e4d70d9f9c95.jpg,test,leaning_forward,,,,CL00105,,,,,,,,CL00105,6,False,False,False,1080,720,293.218,127.8694
IMG00127,test/leaning_forward/extract0018_jpg.rf.0750582dcc6d0719e6b8e5f775feae46.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0018_jpg.rf.0750582dcc6d0719e6b8e5f775feae46.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,296.5586,125.9573
IMG00128,test/leaning_forward/extract0018_jpg.rf.46867510930da907262def29d72fc523.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0018_jpg.rf.46867510930da907262def29d72fc523.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,1330.9543,160.0446
IMG00129,test/leaning_forward/extract0019_jpg.rf.4abe65f192bb87114e9f8297122f90da.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0019_jpg.rf.4abe65f192bb87114e9f8297122f90da.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,378.8486,132.2764
IMG00130,test/leaning_forward/extract0019_jpg.rf.b766c66bb67dd90a996b8cdf23f5a46b.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0019_jpg.rf.b766c66bb67dd90a996b8cdf23f5a46b.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,616.5601,158.647
IMG00131,test/leaning_forward/extract0020_jpg.rf.48de0d0fca8827df1c0d71194d78d32f.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0020_jpg.rf.48de0d0fca8827df1c0d71194d78d32f.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,323.6174,135.8945
IMG00132,test/leaning_forward/extract0020_jpg.rf.d6604e2f770c1696401053070b276269.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0020_jpg.rf.d6604e2f770c1696401053070b276269.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,495.953,163.4306
IMG00133,test/leaning_forward/extract0021_jpg.rf.864c6c9a1ed379cd7af62c77b7a9125c.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0021_jpg.rf.864c6c9a1ed379cd7af62c77b7a9125c.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,576.2928,160.1797
IMG00134,test/leaning_forward/extract0021_jpg.rf.93efd9fa5bfa0d6f6b34b9b5b9eaaa99.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0021_jpg.rf.93efd9fa5bfa0d6f6b34b9b5b9eaaa99.jpg,test,leaning_forward,,,,CL00240,,,,,,,,CL00240,2,False,False,True,1080,720,352.6457,133.5734
IMG00135,test/leaning_forward/extract0022_jpg.rf.8472e3b79cca4d15413d2841f6adc869.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0022_jpg.rf.8472e3b79cca4d15413d2841f6adc869.jpg,test,leaning_forward,,,,CL00240,,,,,,,,CL00240,2,False,False,False,1080,720,286.1713,132.5051
IMG00136,test/leaning_forward/extract0022_jpg.rf.a7b918ddb8a9bd118054096261207d87.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0022_jpg.rf.a7b918ddb8a9bd118054096261207d87.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,1096.2643,160.2683
IMG00137,test/leaning_forward/extract0022_jpg.rf.e4d44e575f1da6de2261686785fd6c4e.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0022_jpg.rf.e4d44e575f1da6de2261686785fd6c4e.jpg,test,leaning_forward,,,,CL00005,,,,,,,,CL00005,123,True,True,False,1080,720,206.0786,117.5531
IMG00138,test/leaning_forward/extract0023_jpg.rf.7ce396b4676d345fa997fe23f5cb8a6a.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0023_jpg.rf.7ce396b4676d345fa997fe23f5cb8a6a.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,1847.4954,154.718
IMG00139,test/leaning_forward/extract0023_jpg.rf.9696bba1199e2f0446c409cb822868df.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0023_jpg.rf.9696bba1199e2f0446c409cb822868df.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,210.7251,138.4786
IMG00140,test/leaning_forward/extract0024_jpg.rf.38ae5d385d5a17369406ec0ca34ae249.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0024_jpg.rf.38ae5d385d5a17369406ec0ca34ae249.jpg,test,leaning_forward,,,,extract_block_0000,,,,,,,,,1,False,False,False,1080,720,338.6772,154.0363
IMG00141,test/leaning_forward/extract0025_jpg.rf.05ea716581fe20a2e0f38257dbfa2982.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0025_jpg.rf.05ea716581fe20a2e0f38257dbfa2982.jpg,test,leaning_forward,,,,extract_block_0001,,,,,,,,,1,False,False,False,1080,720,409.4631,162.9204
IMG00142,test/leaning_forward/extract0026_jpg.rf.9b7c0a1d8095b20e05e00ece4542a1b3.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\test\leaning_forward\extract0026_jpg.rf.9b7c0a1d8095b20e05e00ece4542a1b3.jpg,test,leaning_forward,,,,extract_block_0001,,,,,,,,,1,False,False,False,1080,720,347.4753,161.3638
