capture_id,subject_id,session_id,calibration_id,label,repetition,subset,lateral_side,class_id,decision,valid_3d_joints_core,valid_3d_joints_total,core_reproj_error_640p_px,shoulder_width_m,torso_length_m,depth_z_m,reason,rig_qc_status,rig_reproj_err_px
CAP000589,S016,SE01,CAL_009,slouching,4,controlled,right,4,INCLUDE_3D_FULL,12,14,28.97,0.457,,1.059,"Full 3D: 12/17 core joints, core_err=29.0px, Z=1.06m",WARNING_RECHECK,23.03
CAP000590,S016,SE01,CAL_009,slouching,5,controlled,right,4,INCLUDE_3D_FULL,12,14,28.73,0.456,,1.059,"Full 3D: 12/17 core joints, core_err=28.7px, Z=1.06m",WARNING_RECHECK,23.03
CAP000597,S017,SE01,CAL_009,upright,1,controlled,right,5,INCLUDE_3D_WITH_MASKING,7,9,18.96,0.438,0.409,0.961,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000598,S017,SE01,CAL_009,upright,2,controlled,right,5,INCLUDE_3D_FULL,9,9,19.11,0.445,0.401,0.935,"Full 3D: 9/17 core joints, core_err=19.1px, Z=0.93m",WARNING_RECHECK,23.03
CAP000599,S017,SE01,CAL_009,upright,3,controlled,right,5,INCLUDE_3D_FULL,9,9,16.94,0.447,0.397,0.931,"Full 3D: 9/17 core joints, core_err=16.9px, Z=0.93m",WARNING_RECHECK,23.03
CAP000600,S017,SE01,CAL_009,upright,4,controlled,right,5,INCLUDE_3D_FULL,9,10,17.18,0.444,0.389,0.936,"Full 3D: 9/17 core joints, core_err=17.2px, Z=0.94m",WARNING_RECHECK,23.03
CAP000601,S017,SE01,CAL_009,upright,5,controlled,right,5,INCLUDE_3D_FULL,9,9,17.1,0.437,0.387,0.933,"Full 3D: 9/17 core joints, core_err=17.1px, Z=0.93m",WARNING_RECHECK,23.03
CAP000602,S017,SE01,CAL_009,leaning_forward,1,controlled,right,1,INCLUDE_3D_FULL,9,9,16.2,0.493,,0.934,"Full 3D: 9/17 core joints, core_err=16.2px, Z=0.93m",WARNING_RECHECK,23.03
CAP000603,S017,SE01,CAL_009,leaning_forward,2,controlled,right,1,INCLUDE_3D_FULL,10,10,15.25,0.491,0.403,0.955,"Full 3D: 10/17 core joints, core_err=15.3px, Z=0.95m",WARNING_RECHECK,23.03
CAP000604,S017,SE01,CAL_009,leaning_forward,3,controlled,right,1,INCLUDE_3D_FULL,10,11,16.02,0.49,0.401,0.955,"Full 3D: 10/17 core joints, core_err=16.0px, Z=0.96m",WARNING_RECHECK,23.03
CAP000605,S017,SE01,CAL_009,leaning_forward,4,controlled,right,1,INCLUDE_3D_FULL,10,11,18.02,0.515,0.425,0.962,"Full 3D: 10/17 core joints, core_err=18.0px, Z=0.96m",WARNING_RECHECK,23.03
CAP000606,S017,SE01,CAL_009,leaning_forward,5,controlled,right,1,INCLUDE_3D_FULL,10,11,20.93,0.503,0.416,0.963,"Full 3D: 10/17 core joints, core_err=20.9px, Z=0.96m",WARNING_RECHECK,23.03
CAP000607,S017,SE01,CAL_009,leaning_backward,1,controlled,right,0,INCLUDE_3D_FULL,9,9,27.89,0.376,0.38,0.939,"Full 3D: 9/17 core joints, core_err=27.9px, Z=0.94m",WARNING_RECHECK,23.03
CAP000608,S017,SE01,CAL_009,leaning_backward,2,controlled,right,0,INCLUDE_3D_FULL,9,9,29.77,0.376,0.379,0.934,"Full 3D: 9/17 core joints, core_err=29.8px, Z=0.93m",WARNING_RECHECK,23.03
CAP000609,S017,SE01,CAL_009,leaning_backward,3,controlled,right,0,INCLUDE_3D_FULL,9,9,28.46,0.387,0.383,0.935,"Full 3D: 9/17 core joints, core_err=28.5px, Z=0.93m",WARNING_RECHECK,23.03
CAP000610,S017,SE01,CAL_009,leaning_backward,4,controlled,right,0,INCLUDE_3D_FULL,9,10,27.84,0.38,0.381,0.935,"Full 3D: 9/17 core joints, core_err=27.8px, Z=0.93m",WARNING_RECHECK,23.03
CAP000611,S017,SE01,CAL_009,leaning_backward,5,controlled,right,0,INCLUDE_3D_FULL,9,9,28.33,0.377,0.382,0.93,"Full 3D: 9/17 core joints, core_err=28.3px, Z=0.93m",WARNING_RECHECK,23.03
CAP000612,S017,SE01,CAL_009,leaning_left,1,controlled,right,2,INCLUDE_3D_FULL,12,12,23.07,0.432,0.427,1.083,"Full 3D: 12/17 core joints, core_err=23.1px, Z=1.08m",WARNING_RECHECK,23.03
CAP000613,S017,SE01,CAL_009,leaning_left,2,controlled,right,2,INCLUDE_3D_FULL,11,11,25.02,0.468,0.446,1.105,"Full 3D: 11/17 core joints, core_err=25.0px, Z=1.11m",WARNING_RECHECK,23.03
CAP000614,S017,SE01,CAL_009,leaning_left,3,controlled,right,2,INCLUDE_3D_FULL,10,10,24.79,0.442,0.442,1.086,"Full 3D: 10/17 core joints, core_err=24.8px, Z=1.09m",WARNING_RECHECK,23.03
CAP000615,S017,SE01,CAL_009,leaning_left,4,controlled,right,2,INCLUDE_3D_FULL,11,11,20.88,0.432,0.43,1.077,"Full 3D: 11/17 core joints, core_err=20.9px, Z=1.08m",WARNING_RECHECK,23.03
CAP000616,S017,SE01,CAL_009,leaning_left,5,controlled,right,2,INCLUDE_3D_FULL,11,11,22.16,0.429,0.436,1.079,"Full 3D: 11/17 core joints, core_err=22.2px, Z=1.08m",WARNING_RECHECK,23.03
CAP000617,S017,SE01,CAL_009,leaning_right,1,controlled,right,3,INCLUDE_3D_WITH_MASKING,7,7,22.67,0.342,,0.744,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000618,S017,SE01,CAL_009,leaning_right,2,controlled,right,3,INCLUDE_3D_WITH_MASKING,7,7,22.97,0.322,,0.738,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000619,S017,SE01,CAL_009,leaning_right,3,controlled,right,3,INCLUDE_3D_WITH_MASKING,7,7,21.61,0.315,,0.738,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000620,S017,SE01,CAL_009,leaning_right,4,controlled,right,3,INCLUDE_3D_WITH_MASKING,7,7,22.51,0.315,,0.735,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000621,S017,SE01,CAL_009,leaning_right,5,controlled,right,3,INCLUDE_3D_WITH_MASKING,7,7,21.43,0.318,,0.741,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000622,S017,SE01,CAL_009,slouching,1,controlled,right,4,INCLUDE_3D_FULL,9,10,14.73,0.432,0.345,0.934,"Full 3D: 9/17 core joints, core_err=14.7px, Z=0.93m",WARNING_RECHECK,23.03
CAP000623,S017,SE01,CAL_009,slouching,2,controlled,right,4,INCLUDE_3D_FULL,9,9,15.39,0.432,0.35,0.936,"Full 3D: 9/17 core joints, core_err=15.4px, Z=0.94m",WARNING_RECHECK,23.03
CAP000624,S017,SE01,CAL_009,slouching,3,controlled,right,4,INCLUDE_3D_FULL,9,9,14.67,0.429,0.353,0.934,"Full 3D: 9/17 core joints, core_err=14.7px, Z=0.93m",WARNING_RECHECK,23.03
CAP000625,S017,SE01,CAL_009,slouching,4,controlled,right,4,INCLUDE_3D_FULL,9,9,16.06,0.423,0.354,0.934,"Full 3D: 9/17 core joints, core_err=16.1px, Z=0.93m",WARNING_RECHECK,23.03
CAP000626,S017,SE01,CAL_009,slouching,5,controlled,right,4,INCLUDE_3D_FULL,9,9,16.01,0.43,0.351,0.932,"Full 3D: 9/17 core joints, core_err=16.0px, Z=0.93m",WARNING_RECHECK,23.03
CAP000633,S018,SE01,CAL_009,upright,1,controlled,right,5,INCLUDE_3D_FULL,12,12,23.8,0.42,0.349,0.955,"Full 3D: 12/17 core joints, core_err=23.8px, Z=0.96m",WARNING_RECHECK,23.03
CAP000634,S018,SE01,CAL_009,upright,2,controlled,right,5,INCLUDE_3D_FULL,12,12,21.94,0.42,0.347,0.955,"Full 3D: 12/17 core joints, core_err=21.9px, Z=0.96m",WARNING_RECHECK,23.03
CAP000635,S018,SE01,CAL_009,upright,3,controlled,right,5,INCLUDE_3D_FULL,12,12,23.34,0.423,0.35,0.957,"Full 3D: 12/17 core joints, core_err=23.3px, Z=0.96m",WARNING_RECHECK,23.03
CAP000636,S018,SE01,CAL_009,upright,4,controlled,right,5,INCLUDE_3D_FULL,12,12,22.24,0.41,0.348,0.951,"Full 3D: 12/17 core joints, core_err=22.2px, Z=0.95m",WARNING_RECHECK,23.03
CAP000637,S018,SE01,CAL_009,upright,5,controlled,right,5,INCLUDE_3D_FULL,12,12,23.11,0.413,0.347,0.955,"Full 3D: 12/17 core joints, core_err=23.1px, Z=0.96m",WARNING_RECHECK,23.03
CAP000638,S018,SE01,CAL_009,leaning_forward,1,controlled,right,1,INCLUDE_3D_FULL,12,12,24.05,0.404,0.345,0.974,"Full 3D: 12/17 core joints, core_err=24.1px, Z=0.97m",WARNING_RECHECK,23.03
CAP000639,S018,SE01,CAL_009,leaning_forward,2,controlled,right,1,INCLUDE_3D_FULL,10,13,21.6,0.375,0.332,0.923,"Full 3D: 10/17 core joints, core_err=21.6px, Z=0.92m",WARNING_RECHECK,23.03
CAP000640,S018,SE01,CAL_009,leaning_forward,3,controlled,right,1,INCLUDE_3D_FULL,11,12,26.71,0.366,0.341,0.929,"Full 3D: 11/17 core joints, core_err=26.7px, Z=0.93m",WARNING_RECHECK,23.03
CAP000641,S018,SE01,CAL_009,leaning_forward,4,controlled,right,1,INCLUDE_3D_FULL,12,12,19.87,0.409,0.344,0.977,"Full 3D: 12/17 core joints, core_err=19.9px, Z=0.98m",WARNING_RECHECK,23.03
CAP000642,S018,SE01,CAL_009,leaning_forward,5,controlled,right,1,INCLUDE_3D_FULL,11,11,19.08,0.411,0.34,0.975,"Full 3D: 11/17 core joints, core_err=19.1px, Z=0.98m",WARNING_RECHECK,23.03
CAP000643,S018,SE01,CAL_009,leaning_backward,1,controlled,right,0,INCLUDE_3D_FULL,12,12,36.51,0.362,0.313,0.934,"Full 3D: 12/17 core joints, core_err=36.5px, Z=0.93m",WARNING_RECHECK,23.03
CAP000644,S018,SE01,CAL_009,leaning_backward,2,controlled,right,0,INCLUDE_3D_FULL,12,13,34.72,0.357,0.313,0.96,"Full 3D: 12/17 core joints, core_err=34.7px, Z=0.96m",WARNING_RECHECK,23.03
CAP000645,S018,SE01,CAL_009,leaning_backward,3,controlled,right,0,INCLUDE_3D_FULL,12,12,36.33,0.358,0.317,0.966,"Full 3D: 12/17 core joints, core_err=36.3px, Z=0.97m",WARNING_RECHECK,23.03
CAP000646,S018,SE01,CAL_009,leaning_backward,4,controlled,right,0,INCLUDE_3D_FULL,12,12,36.06,0.358,0.317,0.963,"Full 3D: 12/17 core joints, core_err=36.1px, Z=0.96m",WARNING_RECHECK,23.03
CAP000647,S018,SE01,CAL_009,leaning_backward,5,controlled,right,0,INCLUDE_3D_FULL,14,14,36.28,0.354,0.311,0.961,"Full 3D: 14/17 core joints, core_err=36.3px, Z=0.96m",WARNING_RECHECK,23.03
CAP000648,S018,SE01,CAL_009,leaning_left,1,controlled,right,2,INCLUDE_3D_FULL,11,12,29.96,0.454,0.364,1.084,"Full 3D: 11/17 core joints, core_err=30.0px, Z=1.08m",WARNING_RECHECK,23.03
CAP000649,S018,SE01,CAL_009,leaning_left,2,controlled,right,2,INCLUDE_3D_FULL,11,12,31.53,0.44,0.349,1.075,"Full 3D: 11/17 core joints, core_err=31.5px, Z=1.07m",WARNING_RECHECK,23.03
CAP000650,S018,SE01,CAL_009,leaning_left,3,controlled,right,2,INCLUDE_3D_FULL,11,12,32.55,0.446,0.351,1.076,"Full 3D: 11/17 core joints, core_err=32.5px, Z=1.08m",WARNING_RECHECK,23.03
CAP000651,S018,SE01,CAL_009,leaning_left,4,controlled,right,2,INCLUDE_3D_FULL,11,12,32.46,0.454,0.353,1.079,"Full 3D: 11/17 core joints, core_err=32.5px, Z=1.08m",WARNING_RECHECK,23.03
CAP000652,S018,SE01,CAL_009,leaning_left,5,controlled,right,2,INCLUDE_3D_FULL,12,13,32.94,0.455,0.358,1.1,"Full 3D: 12/17 core joints, core_err=32.9px, Z=1.10m",WARNING_RECHECK,23.03
CAP000653,S018,SE01,CAL_009,leaning_right,1,controlled,right,3,INCLUDE_3D_FULL,11,11,18.85,0.381,0.329,0.83,"Full 3D: 11/17 core joints, core_err=18.8px, Z=0.83m",WARNING_RECHECK,23.03
CAP000654,S018,SE01,CAL_009,leaning_right,2,controlled,right,3,INCLUDE_3D_FULL,11,11,18.89,0.375,0.329,0.828,"Full 3D: 11/17 core joints, core_err=18.9px, Z=0.83m",WARNING_RECHECK,23.03
CAP000655,S018,SE01,CAL_009,leaning_right,3,controlled,right,3,INCLUDE_3D_FULL,11,11,19.08,0.377,0.323,0.828,"Full 3D: 11/17 core joints, core_err=19.1px, Z=0.83m",WARNING_RECHECK,23.03
CAP000656,S018,SE01,CAL_009,leaning_right,4,controlled,right,3,INCLUDE_3D_FULL,12,12,17.93,0.38,0.322,0.829,"Full 3D: 12/17 core joints, core_err=17.9px, Z=0.83m",WARNING_RECHECK,23.03
CAP000657,S018,SE01,CAL_009,leaning_right,5,controlled,right,3,INCLUDE_3D_FULL,12,12,17.95,0.384,0.324,0.832,"Full 3D: 12/17 core joints, core_err=17.9px, Z=0.83m",WARNING_RECHECK,23.03
CAP000658,S018,SE01,CAL_009,slouching,1,controlled,right,4,INCLUDE_3D_FULL,12,12,22.0,0.408,0.297,0.949,"Full 3D: 12/17 core joints, core_err=22.0px, Z=0.95m",WARNING_RECHECK,23.03
CAP000659,S018,SE01,CAL_009,slouching,2,controlled,right,4,INCLUDE_3D_FULL,12,12,21.5,0.407,0.295,0.947,"Full 3D: 12/17 core joints, core_err=21.5px, Z=0.95m",WARNING_RECHECK,23.03
CAP000660,S018,SE01,CAL_009,slouching,3,controlled,right,4,INCLUDE_3D_FULL,12,12,21.25,0.406,0.3,0.947,"Full 3D: 12/17 core joints, core_err=21.3px, Z=0.95m",WARNING_RECHECK,23.03
CAP000661,S018,SE01,CAL_009,slouching,4,controlled,right,4,INCLUDE_3D_FULL,12,12,20.58,0.412,0.294,0.946,"Full 3D: 12/17 core joints, core_err=20.6px, Z=0.95m",WARNING_RECHECK,23.03
CAP000662,S018,SE01,CAL_009,slouching,5,controlled,right,4,INCLUDE_3D_FULL,12,12,20.9,0.409,0.296,0.946,"Full 3D: 12/17 core joints, core_err=20.9px, Z=0.95m",WARNING_RECHECK,23.03
CAP000669,S019,SE01,CAL_009,upright,1,controlled,right,5,INCLUDE_3D_FULL,11,11,17.93,0.387,0.336,0.889,"Full 3D: 11/17 core joints, core_err=17.9px, Z=0.89m",WARNING_RECHECK,23.03
CAP000670,S019,SE01,CAL_009,upright,2,controlled,right,5,INCLUDE_3D_FULL,12,12,15.77,0.385,0.332,0.888,"Full 3D: 12/17 core joints, core_err=15.8px, Z=0.89m",WARNING_RECHECK,23.03
CAP000671,S019,SE01,CAL_009,upright,3,controlled,right,5,INCLUDE_3D_FULL,11,11,16.78,0.386,0.331,0.886,"Full 3D: 11/17 core joints, core_err=16.8px, Z=0.89m",WARNING_RECHECK,23.03
CAP000672,S019,SE01,CAL_009,upright,4,controlled,right,5,INCLUDE_3D_FULL,11,11,17.59,0.384,0.334,0.887,"Full 3D: 11/17 core joints, core_err=17.6px, Z=0.89m",WARNING_RECHECK,23.03
CAP000673,S019,SE01,CAL_009,upright,5,controlled,right,5,INCLUDE_3D_FULL,12,12,16.62,0.382,0.332,0.888,"Full 3D: 12/17 core joints, core_err=16.6px, Z=0.89m",WARNING_RECHECK,23.03
CAP000674,S019,SE01,CAL_009,leaning_forward,1,controlled,right,1,INCLUDE_3D_FULL,9,13,40.83,,,1.178,"Full 3D: 9/17 core joints, core_err=40.8px, Z=1.18m",WARNING_RECHECK,23.03
CAP000675,S019,SE01,CAL_009,leaning_forward,2,controlled,right,1,INCLUDE_3D_FULL,10,13,42.69,,,1.164,"Full 3D: 10/17 core joints, core_err=42.7px, Z=1.16m",WARNING_RECHECK,23.03
CAP000676,S019,SE01,CAL_009,leaning_forward,3,controlled,right,1,INCLUDE_3D_FULL,10,13,38.93,,,1.148,"Full 3D: 10/17 core joints, core_err=38.9px, Z=1.15m",WARNING_RECHECK,23.03
CAP000677,S019,SE01,CAL_009,leaning_forward,4,controlled,right,1,INCLUDE_3D_FULL,10,13,39.44,,,1.148,"Full 3D: 10/17 core joints, core_err=39.4px, Z=1.15m",WARNING_RECHECK,23.03
CAP000678,S019,SE01,CAL_009,leaning_forward,5,controlled,right,1,INCLUDE_3D_FULL,10,13,39.84,,,1.146,"Full 3D: 10/17 core joints, core_err=39.8px, Z=1.15m",WARNING_RECHECK,23.03
CAP000679,S019,SE01,CAL_009,leaning_backward,1,controlled,right,0,INCLUDE_3D_WITH_MASKING,7,13,52.69,,,1.096,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000680,S019,SE01,CAL_009,leaning_backward,2,controlled,right,0,INCLUDE_3D_WITH_MASKING,5,13,48.42,,,1.108,Partial 3D: 5/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000681,S019,SE01,CAL_009,leaning_backward,3,controlled,right,0,INCLUDE_3D_WITH_MASKING,4,12,56.23,,,1.124,Partial 3D: 4/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000682,S019,SE01,CAL_009,leaning_backward,4,controlled,right,0,INCLUDE_3D_WITH_MASKING,7,13,53.22,,,1.108,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000683,S019,SE01,CAL_009,leaning_backward,5,controlled,right,0,INCLUDE_3D_WITH_MASKING,6,13,51.09,,,1.119,Partial 3D: 6/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000684,S019,SE01,CAL_009,leaning_left,1,controlled,right,2,EXCLUDE_3D,1,12,44.76,,,1.101,Insufficient core joints (1/17) or depth anomaly (Z=1.10m),WARNING_RECHECK,23.03
CAP000685,S019,SE01,CAL_009,leaning_left,2,controlled,right,2,EXCLUDE_3D,3,13,37.7,,,1.071,Insufficient core joints (3/17) or depth anomaly (Z=1.07m),WARNING_RECHECK,23.03
CAP000686,S019,SE01,CAL_009,leaning_left,3,controlled,right,2,EXCLUDE_3D,3,13,38.07,,,1.067,Insufficient core joints (3/17) or depth anomaly (Z=1.07m),WARNING_RECHECK,23.03
CAP000687,S019,SE01,CAL_009,leaning_left,4,controlled,right,2,EXCLUDE_3D,3,13,38.92,,,1.068,Insufficient core joints (3/17) or depth anomaly (Z=1.07m),WARNING_RECHECK,23.03
CAP000688,S019,SE01,CAL_009,leaning_left,5,controlled,right,2,EXCLUDE_3D,3,13,39.31,,,1.068,Insufficient core joints (3/17) or depth anomaly (Z=1.07m),WARNING_RECHECK,23.03
CAP000689,S019,SE01,CAL_009,leaning_right,1,controlled,right,3,INCLUDE_3D_WITH_MASKING,7,12,41.08,,,1.043,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000690,S019,SE01,CAL_009,leaning_right,2,controlled,right,3,INCLUDE_3D_WITH_MASKING,7,12,41.22,,,1.046,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000691,S019,SE01,CAL_009,leaning_right,3,controlled,right,3,INCLUDE_3D_WITH_MASKING,7,12,41.85,,,1.047,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000692,S019,SE01,CAL_009,leaning_right,4,controlled,right,3,INCLUDE_3D_WITH_MASKING,7,12,40.74,,,1.043,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000693,S019,SE01,CAL_009,leaning_right,5,controlled,right,3,INCLUDE_3D_WITH_MASKING,7,12,40.89,,,1.044,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000694,S019,SE01,CAL_009,slouching,1,controlled,right,4,INCLUDE_3D_WITH_MASKING,7,12,49.57,,,1.123,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000695,S019,SE01,CAL_009,slouching,2,controlled,right,4,INCLUDE_3D_WITH_MASKING,7,12,49.03,,,1.124,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000696,S019,SE01,CAL_009,slouching,3,controlled,right,4,INCLUDE_3D_WITH_MASKING,7,12,49.95,,,1.122,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000697,S019,SE01,CAL_009,slouching,4,controlled,right,4,INCLUDE_3D_WITH_MASKING,7,12,49.27,,,1.127,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000698,S019,SE01,CAL_009,slouching,5,controlled,right,4,INCLUDE_3D_WITH_MASKING,7,12,49.59,,,1.126,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000704,S020,SE01,CAL_009,upright,1,controlled,right,5,INCLUDE_3D_FULL,8,12,42.4,,,1.175,"Full 3D: 8/17 core joints, core_err=42.4px, Z=1.18m",WARNING_RECHECK,23.03
CAP000705,S020,SE01,CAL_009,upright,2,controlled,right,5,INCLUDE_3D_WITH_MASKING,6,11,49.69,,,1.135,Partial 3D: 6/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000706,S020,SE01,CAL_009,upright,3,controlled,right,5,INCLUDE_3D_WITH_MASKING,7,12,51.24,,,1.168,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000707,S020,SE01,CAL_009,upright,4,controlled,right,5,INCLUDE_3D_WITH_MASKING,7,12,50.88,,,1.168,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000708,S020,SE01,CAL_009,upright,5,controlled,right,5,INCLUDE_3D_WITH_MASKING,7,12,51.43,,,1.163,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000709,S020,SE01,CAL_009,leaning_forward,1,controlled,right,1,INCLUDE_3D_FULL,11,13,37.16,0.496,,1.259,"Full 3D: 11/17 core joints, core_err=37.2px, Z=1.26m",WARNING_RECHECK,23.03
CAP000710,S020,SE01,CAL_009,leaning_forward,2,controlled,right,1,INCLUDE_3D_WITH_MASKING,7,11,43.66,,,1.168,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000711,S020,SE01,CAL_009,leaning_forward,3,controlled,right,1,INCLUDE_3D_WITH_MASKING,7,11,38.88,,,1.18,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000712,S020,SE01,CAL_009,leaning_forward,4,controlled,right,1,INCLUDE_3D_WITH_MASKING,7,11,42.55,,,1.173,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000713,S020,SE01,CAL_009,leaning_forward,5,controlled,right,1,INCLUDE_3D_FULL,8,13,37.66,,,1.15,"Full 3D: 8/17 core joints, core_err=37.7px, Z=1.15m",WARNING_RECHECK,23.03
CAP000714,S020,SE01,CAL_009,leaning_backward,1,controlled,right,0,INCLUDE_3D_WITH_MASKING,6,13,54.15,,,1.148,Partial 3D: 6/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000715,S020,SE01,CAL_009,leaning_backward,2,controlled,right,0,INCLUDE_3D_WITH_MASKING,4,12,58.27,,,1.137,Partial 3D: 4/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000716,S020,SE01,CAL_009,leaning_backward,3,controlled,right,0,EXCLUDE_3D,3,12,55.97,,,1.188,Insufficient core joints (3/17) or depth anomaly (Z=1.19m),WARNING_RECHECK,23.03
CAP000717,S020,SE01,CAL_009,leaning_backward,4,controlled,right,0,EXCLUDE_3D,3,12,56.3,,,1.188,Insufficient core joints (3/17) or depth anomaly (Z=1.19m),WARNING_RECHECK,23.03
CAP000718,S020,SE01,CAL_009,leaning_backward,5,controlled,right,0,EXCLUDE_3D,3,12,56.09,,,1.189,Insufficient core joints (3/17) or depth anomaly (Z=1.19m),WARNING_RECHECK,23.03
CAP000719,S020,SE01,CAL_009,leaning_left,1,controlled,right,2,INCLUDE_3D_WITH_MASKING,4,13,38.24,,,1.125,Partial 3D: 4/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000720,S020,SE01,CAL_009,leaning_left,2,controlled,right,2,INCLUDE_3D_WITH_MASKING,4,13,38.47,,,1.13,Partial 3D: 4/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000721,S020,SE01,CAL_009,leaning_left,3,controlled,right,2,INCLUDE_3D_WITH_MASKING,4,13,40.18,,,1.128,Partial 3D: 4/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000722,S020,SE01,CAL_009,leaning_left,4,controlled,right,2,INCLUDE_3D_WITH_MASKING,4,13,40.4,,,1.131,Partial 3D: 4/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000723,S020,SE01,CAL_009,leaning_left,5,controlled,right,2,EXCLUDE_3D,3,13,32.42,,,1.081,Insufficient core joints (3/17) or depth anomaly (Z=1.08m),WARNING_RECHECK,23.03
CAP000724,S020,SE01,CAL_009,leaning_right,1,controlled,right,3,INCLUDE_3D_WITH_MASKING,6,11,39.53,,,1.025,Partial 3D: 6/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000725,S020,SE01,CAL_009,leaning_right,2,controlled,right,3,INCLUDE_3D_WITH_MASKING,6,11,38.91,,,1.023,Partial 3D: 6/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000726,S020,SE01,CAL_009,leaning_right,3,controlled,right,3,INCLUDE_3D_WITH_MASKING,6,11,39.05,,,1.027,Partial 3D: 6/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000727,S020,SE01,CAL_009,leaning_right,4,controlled,right,3,INCLUDE_3D_WITH_MASKING,6,11,40.07,,,1.032,Partial 3D: 6/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000728,S020,SE01,CAL_009,leaning_right,5,controlled,right,3,INCLUDE_3D_WITH_MASKING,7,12,41.19,,,1.053,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000729,S020,SE01,CAL_009,slouching,1,controlled,right,4,INCLUDE_3D_FULL,8,12,39.21,,,1.18,"Full 3D: 8/17 core joints, core_err=39.2px, Z=1.18m",WARNING_RECHECK,23.03
CAP000730,S020,SE01,CAL_009,slouching,2,controlled,right,4,INCLUDE_3D_WITH_MASKING,8,13,47.34,,,1.163,Partial 3D: 8/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000731,S020,SE01,CAL_009,slouching,3,controlled,right,4,INCLUDE_3D_WITH_MASKING,8,13,47.06,,,1.16,Partial 3D: 8/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000732,S020,SE01,CAL_009,slouching,4,controlled,right,4,INCLUDE_3D_WITH_MASKING,8,13,47.12,,,1.162,Partial 3D: 8/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000733,S020,SE01,CAL_009,slouching,5,controlled,right,4,INCLUDE_3D_WITH_MASKING,8,13,47.28,,,1.164,Partial 3D: 8/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000742,S021,SE01,CAL_009,upright,1,controlled,right,5,INCLUDE_3D_FULL,11,11,25.31,0.453,0.376,0.933,"Full 3D: 11/17 core joints, core_err=25.3px, Z=0.93m",WARNING_RECHECK,23.03
